"CA1-3 Personal income summary"
"Per capita personal income (dollars) 2/" 
"Bureau of Economic Analysis" 
"County"
"34005","Burlington, NJ",48318
"34007","Camden, NJ",43099
"34009","Cape May, NJ",48694
"34011","Cumberland, NJ",35272
"34013","Essex, NJ",52956
"34015","Gloucester, NJ",42228
"34017","Hudson, NJ",47377
"34019","Hunterdon, NJ",67710
"34021","Mercer, NJ",54445
"34023","Middlesex, NJ",49203
"34025","Monmouth, NJ",58355
"34027","Morris, NJ",71730
"34029","Ocean, NJ",40724
"34031","Passaic, NJ",43209
"34033","Salem, NJ",40847
"34035","Somerset, NJ",73011
"34037","Sussex, NJ",49782
"34039","Union, NJ",51860
"34041","Warren, NJ",44938
"35001","Bernalillo, NM",36233
"35003","Catron, NM",29113
"35005","Chaves, NM",30319
"35006","Cibola, NM",25965
"35007","Colfax, NM",34359
"35009","Curry, NM",39844
"35011","De Baca, NM",37454
"35013","Dona Ana, NM",29963
"35015","Eddy, NM",41539
"35017","Grant, NM",32854
"35019","Guadalupe, NM",26426
"35021","Harding, NM",48067
"35023","Hidalgo, NM",32425
"35025","Lea, NM",37898
"35027","Lincoln, NM",32309
"35028","Los Alamos, NM",60719
"35029","Luna, NM",29338
"35031","McKinley, NM",24079
"35033","Mora, NM",27908
"35035","Otero, NM",30154
"35037","Quay, NM",33385
"35039","Rio Arriba, NM",28888
"35041","Roosevelt, NM",32595
"35043","Sandoval, NM",32931
"35045","San Juan, NM",31373
"35047","San Miguel, NM",31366
"35049","Santa Fe, NM",43325
"35051","Sierra, NM",32974
"35053","Socorro, NM",30462
"35055","Taos, NM",31119
"35057","Torrance, NM",30439
"35059","Union, NM",25986
"35061","Valencia, NM",28921
"36001","Albany, NY",48284
"36003","Allegany, NY",28206
"36005","Bronx, NY",31788
"36007","Broome, NY",35963
"36009","Cattaraugus, NY",34696
"36011","Cayuga, NY",34061
"36013","Chautauqua, NY",31664
"36015","Chemung, NY",35517
"36017","Chenango, NY",33838
"36019","Clinton, NY",34029
"36021","Columbia, NY",42007
"36023","Cortland, NY",31972
"36025","Delaware, NY",32373
"36027","Dutchess, NY",45521
"36029","Erie, NY",41245
"36031","Essex, NY",34381
"36033","Franklin, NY",29794
"36035","Fulton, NY",35529
"36037","Genesee, NY",33826
"36039","Greene, NY",36848
"36041","Hamilton, NY",41750
"36043","Herkimer, NY",33060
"36045","Jefferson, NY",45418
"36047","Kings, NY",39351
"36049","Lewis, NY",32809
"36051","Livingston, NY",32361
"36053","Madison, NY",33663
"36055","Monroe, NY",43894
"36057","Montgomery, NY",32882
"36059","Nassau, NY",67776
"36061","New York, NY",121301
"36063","Niagara, NY",35345
"36065","Oneida, NY",36049
"36067","Onondaga, NY",41389
"36069","Ontario, NY",41834
"36071","Orange, NY",40066
"36073","Orleans, NY",29691
"36075","Oswego, NY",31275
"36077","Otsego, NY",33414
"36079","Putnam, NY",53781
"36081","Queens, NY",42017
"36083","Rensselaer, NY",39716
"36085","Richmond, NY",48486
"36087","Rockland, NY",53787
"36089","St. Lawrence, NY",29256
"36091","Saratoga, NY",46637
"36093","Schenectady, NY",43348
"36095","Schoharie, NY",35530
"36097","Schuyler, NY",35317
"36099","Seneca, NY",33783
"36101","Steuben, NY",37278
"36103","Suffolk, NY",52350
"36105","Sullivan, NY",37457
"36107","Tioga, NY",36097
"36109","Tompkins, NY",36263
"36111","Ulster, NY",39589
"36113","Warren, NY",40649
"36115","Washington, NY",33639
"36117","Wayne, NY",35832
"36119","Westchester, NY",75855
"36121","Wyoming, NY",31359
"36123","Yates, NY",32110
"37001","Alamance, NC",31363
"37003","Alexander, NC",30499
"37005","Alleghany, NC",31158
"37007","Anson, NC",24417
"37009","Ashe, NC",28431
"37011","Avery, NC",28939
"37013","Beaufort, NC",32737
"37015","Bertie, NC",29262
"37017","Bladen, NC",29135
"37019","Brunswick, NC",33375
"37021","Buncombe, NC",34467
"37023","Burke, NC",30084
"37025","Cabarrus, NC",35561
"37027","Caldwell, NC",27261
"37029","Camden, NC",37353
"37031","Carteret, NC",39174
"37033","Caswell, NC",31326
"37035","Catawba, NC",33320
"37037","Chatham, NC",48191
"37039","Cherokee, NC",25751
"37041","Chowan, NC",32765
"37043","Clay, NC",27642
"37045","Cleveland, NC",31046
"37047","Columbus, NC",28491
"37049","Craven, NC",36610
"37051","Cumberland, NC",44678
"37053","Currituck, NC",39949
"37055","Dare, NC",38633
"37057","Davidson, NC",33121
"37059","Davie, NC",35863
"37061","Duplin, NC",28142
"37063","Durham, NC",38654
"37065","Edgecombe, NC",27218
"37067","Forsyth, NC",38003
"37069","Franklin, NC",29670
"37071","Gaston, NC",33275
"37073","Gates, NC",27020
"37075","Graham, NC",25099
"37077","Granville, NC",28605
"37079","Greene, NC",26317
"37081","Guilford, NC",37990
"37083","Halifax, NC",29674
"37085","Harnett, NC",29247
"37087","Haywood, NC",31496
"37089","Henderson, NC",35853
"37091","Hertford, NC",27208
"37093","Hoke, NC",33868
"37095","Hyde, NC",29572
"37097","Iredell, NC",33556
"37099","Jackson, NC",28218
"37101","Johnston, NC",34149
"37103","Jones, NC",34983
"37105","Lee, NC",32815
"37107","Lenoir, NC",32022
"37109","Lincoln, NC",34275
"37111","McDowell, NC",26114
"37113","Macon, NC",30248
"37115","Madison, NC",28579
"37117","Martin, NC",30613
"37119","Mecklenburg, NC",45610
"37121","Mitchell, NC",27345
"37123","Montgomery, NC",28145
"37125","Moore, NC",38477
"37127","Nash, NC",33807
"37129","New Hanover, NC",36108
"37131","Northampton, NC",29282
"37133","Onslow, NC",46163
"37135","Orange, NC",48683
"37137","Pamlico, NC",36883
"37139","Pasquotank, NC",28673
"37141","Pender, NC",30907
"37143","Perquimans, NC",30207
"37145","Person, NC",29386
"37147","Pitt, NC",32841
"37149","Polk, NC",37190
"37151","Randolph, NC",29385
"37153","Richmond, NC",27560
"37155","Robeson, NC",24834
"37157","Rockingham, NC",30868
"37159","Rowan, NC",29792
"37161","Rutherford, NC",25640
"37163","Sampson, NC",29426
"37165","Scotland, NC",28364
"37167","Stanly, NC",30227
"37169","Stokes, NC",30062
"37171","Surry, NC",29962
"37173","Swain, NC",28132
"37175","Transylvania, NC",30703
"37177","Tyrrell, NC",25193
"37179","Union, NC",35552
"37181","Vance, NC",29621
"37183","Wake, NC",42555
"37185","Warren, NC",24921
"37187","Washington, NC",29830
"37189","Watauga, NC",29648
"37191","Wayne, NC",31245
"37193","Wilkes, NC",31575
"37195","Wilson, NC",33170
"37197","Yadkin, NC",30142
"37199","Yancey, NC",26404
"38001","Adams, ND",49254
"38003","Barnes, ND",48021
"38005","Benson, ND",41871
"38007","Billings, ND",76798
"38009","Bottineau, ND",44061
"38011","Bowman, ND",56727
"38013","Burke, ND",45780
"38015","Burleigh, ND",43731
"38017","Cass, ND",45602
"38019","Cavalier, ND",71812
"38021","Dickey, ND",60747
"38023","Divide, ND",39000
"38025","Dunn, ND",60987
"38027","Eddy, ND",43729
"38029","Emmons, ND",55728
"38031","Foster, ND",48799
"38033","Golden Valley, ND",26292
"38035","Grand Forks, ND",39646
"38037","Grant, ND",59324
"38039","Griggs, ND",47530
"38041","Hettinger, ND",48181
"38043","Kidder, ND",45267
"38045","LaMoure, ND",74875
"38047","Logan, ND",60819
"38049","McHenry, ND",35784
"38051","McIntosh, ND",54392
"38053","McKenzie, ND",63961
"38055","McLean, ND",49538
"38057","Mercer, ND",45907
"38059","Morton, ND",38680
"38061","Mountrail, ND",63207
"38063","Nelson, ND",60893
"38065","Oliver, ND",56062
"38067","Pembina, ND",54451
"38069","Pierce, ND",45351
"38071","Ramsey, ND",46193
"38073","Ransom, ND",45557
"38075","Renville, ND",45209
"38077","Richland, ND",46527
"38079","Rolette, ND",29462
"38081","Sargent, ND",57283
"38083","Sheridan, ND",60644
"38085","Sioux, ND",26787
"38087","Slope, ND",55670
"38089","Stark, ND",54750
"38091","Steele, ND",61834
"38093","Stutsman, ND",43271
"38095","Towner, ND",61108
"38097","Traill, ND",46310
"38099","Walsh, ND",43699
"38101","Ward, ND",45976
"38103","Wells, ND",59198
"38105","Williams, ND",81170
"39001","Adams, OH",26909
"39003","Allen, OH",31750
"39005","Ashland, OH",29422
"39007","Ashtabula, OH",31339
"39009","Athens, OH",27296
"39011","Auglaize, OH",38647
"39013","Belmont, OH",31286
"39015","Brown, OH",30492
"39017","Butler, OH",36590
"39019","Carroll, OH",27044
"39021","Champaign, OH",31300
"39023","Clark, OH",34777
"39025","Clermont, OH",36038
"39027","Clinton, OH",32027
"39029","Columbiana, OH",30590
"39031","Coshocton, OH",29730
"39033","Crawford, OH",31286
"39035","Cuyahoga, OH",43735
"39037","Darke, OH",34325
"39039","Defiance, OH",33323
"39041","Delaware, OH",58470
"39043","Erie, OH",38161
"39045","Fairfield, OH",33569
"39047","Fayette, OH",34264
"39049","Franklin, OH",39646
"39051","Fulton, OH",35211
"39053","Gallia, OH",31680
"39055","Geauga, OH",51165
"39057","Greene, OH",37842
"39059","Guernsey, OH",29955
"39061","Hamilton, OH",46881
"39063","Hancock, OH",39523
"39065","Hardin, OH",29271
"39067","Harrison, OH",28485
"39069","Henry, OH",35491
"39071","Highland, OH",27630
"39073","Hocking, OH",28208
"39075","Holmes, OH",27523
"39077","Huron, OH",31612
"39079","Jackson, OH",28212
"39081","Jefferson, OH",31742
"39083","Knox, OH",31917
"39085","Lake, OH",40351
"39087","Lawrence, OH",30595
"39089","Licking, OH",37491
"39091","Logan, OH",34452
"39093","Lorain, OH",36283
"39095","Lucas, OH",35900
"39097","Madison, OH",35311
"39099","Mahoning, OH",35012
"39101","Marion, OH",32179
"39103","Medina, OH",40843
"39105","Meigs, OH",25404
"39107","Mercer, OH",37992
"39109","Miami, OH",37021
"39111","Monroe, OH",30270
"39113","Montgomery, OH",37684
"39115","Morgan, OH",24460
"39117","Morrow, OH",30646
"39119","Muskingum, OH",31140
"39121","Noble, OH",20686
"39123","Ottawa, OH",39553
"39125","Paulding, OH",32059
"39127","Perry, OH",25573
"39129","Pickaway, OH",32617
"39131","Pike, OH",29322
"39133","Portage, OH",36260
"39135","Preble, OH",33188
"39137","Putnam, OH",36656
"39139","Richland, OH",30714
"39141","Ross, OH",30110
"39143","Sandusky, OH",33170
"39145","Scioto, OH",28888
"39147","Seneca, OH",31506
"39149","Shelby, OH",33980
"39151","Stark, OH",35330
"39153","Summit, OH",41135
"39155","Trumbull, OH",31826
"39157","Tuscarawas, OH",30337
"39159","Union, OH",35851
"39161","Van Wert, OH",36207
"39163","Vinton, OH",25029
"39165","Warren, OH",42818
"39167","Washington, OH",33785
"39169","Wayne, OH",30765
"39171","Williams, OH",33278
"39173","Wood, OH",37190
"39175","Wyandot, OH",33865
"40001","Adair, OK",22364
"40003","Alfalfa, OK",31281
"40005","Atoka, OK",26926
"40007","Beaver, OK",39679
"40009","Beckham, OK",36616
"40011","Blaine, OK",31914
"40013","Bryan, OK",28891
"40015","Caddo, OK",27785
"40017","Canadian, OK",39501
"40019","Carter, OK",37462
"40021","Cherokee, OK",29135
"40023","Choctaw, OK",28261
"40025","Cimarron, OK",40446
"40027","Cleveland, OK",36275
"40029","Coal, OK",27568
"40031","Comanche, OK",36985
"40033","Cotton, OK",35436
"40035","Craig, OK",30870
"40037","Creek, OK",32787
"40039","Custer, OK",36300
"40041","Delaware, OK",30595
"40043","Dewey, OK",38370
"40045","Ellis, OK",40112
"40047","Garfield, OK",39803
"40049","Garvin, OK",34929
"40051","Grady, OK",30979
"40053","Grant, OK",38867
"40055","Greer, OK",27442
"40057","Harmon, OK",29627
"40059","Harper, OK",32965
"40061","Haskell, OK",30752
"40063","Hughes, OK",27480
"40065","Jackson, OK",32331
"40067","Jefferson, OK",27564
"40069","Johnston, OK",27730
"40071","Kay, OK",35894
"40073","Kingfisher, OK",38596
"40075","Kiowa, OK",29867
"40077","Latimer, OK",32434
"40079","Le Flore, OK",27423
"40081","Lincoln, OK",29695
"40083","Logan, OK",38467
"40085","Love, OK",39308
"40087","McClain, OK",43239
"40089","McCurtain, OK",28209
"40091","McIntosh, OK",29949
"40093","Major, OK",37922
"40095","Marshall, OK",27278
"40097","Mayes, OK",28643
"40099","Murray, OK",35796
"40101","Muskogee, OK",31639
"40103","Noble, OK",30858
"40105","Nowata, OK",29210
"40107","Okfuskee, OK",23822
"40109","Oklahoma, OK",42480
"40111","Okmulgee, OK",29574
"40113","Osage, OK",35513
"40115","Ottawa, OK",32179
"40117","Pawnee, OK",30823
"40119","Payne, OK",32356
"40121","Pittsburg, OK",33191
"40123","Pontotoc, OK",34445
"40125","Pottawatomie, OK",33366
"40127","Pushmataha, OK",28790
"40129","Roger Mills, OK",36470
"40131","Rogers, OK",36826
"40133","Seminole, OK",30602
"40135","Sequoyah, OK",27649
"40137","Stephens, OK",38344
"40139","Texas, OK",34214
"40141","Tillman, OK",24853
"40143","Tulsa, OK",46804
"40145","Wagoner, OK",33686
"40147","Washington, OK",44131
"40149","Washita, OK",31487
"40151","Woods, OK",35404
"40153","Woodward, OK",41287
"41001","Baker, OR",30608
"41003","Benton, OR",38677
"41005","Clackamas, OR",45915
"41007","Clatsop, OR",35021
"41009","Columbia, OR",33907
"41011","Coos, OR",32443
"41013","Crook, OR",30496
"41015","Curry, OR",31907
"41017","Deschutes, OR",37084
"41019","Douglas, OR",31222
"41021","Gilliam, OR",36126
"41023","Grant, OR",30473
"41025","Harney, OR",28862
"41027","Hood River, OR",35441
"41029","Jackson, OR",34602
"41031","Jefferson, OR",27875
"41033","Josephine, OR",30103
"41035","Klamath, OR",29961
"41037","Lake, OR",32193
"41039","Lane, OR",34561
"41041","Lincoln, OR",34228
"41043","Linn, OR",30083
"41045","Malheur, OR",24892
"41047","Marion, OR",33841
"41049","Morrow, OR",38029
"41051","Multnomah, OR",41658
"41053","Polk, OR",31437
"41055","Sherman, OR",55157
"41057","Tillamook, OR",34194
"41059","Umatilla, OR",30701
"41061","Union, OR",32033
"41063","Wallowa, OR",34098
"41065","Wasco, OR",34878
"41067","Washington, OR",42639
"41069","Wheeler, OR",28780
"41071","Yamhill, OR",33980
"42001","Adams, PA",33360
"42003","Allegheny, PA",48812
"42005","Armstrong, PA",34094
"42007","Beaver, PA",38025
"42009","Bedford, PA",31564
"42011","Berks, PA",37675
"42013","Blair, PA",34511
"42015","Bradford, PA",33462
"42017","Bucks, PA",54609
"42019","Butler, PA",43876
"42021","Cambria, PA",32810
"42023","Cameron, PA",33642
"42025","Carbon, PA",32394
"42027","Centre, PA",35347
"42029","Chester, PA",59467
"42031","Clarion, PA",32931
"42033","Clearfield, PA",32181
"42035","Clinton, PA",31912
"42037","Columbia, PA",31025
"42039","Crawford, PA",31485
"42041","Cumberland, PA",42552
"42043","Dauphin, PA",41067
"42045","Delaware, PA",49795
"42047","Elk, PA",36472
"42049","Erie, PA",34721
"42051","Fayette, PA",33527
"42053","Forest, PA",24014
"42055","Franklin, PA",34277
"42057","Fulton, PA",31808
"42059","Greene, PA",35499
"42061","Huntingdon, PA",29108
"42063","Indiana, PA",34613
"42065","Jefferson, PA",32959
"42067","Juniata, PA",31385
"42069","Lackawanna, PA",38171
"42071","Lancaster, PA",37535
"42073","Lawrence, PA",33475
"42075","Lebanon, PA",38489
"42077","Lehigh, PA",40890
"42079","Luzerne, PA",36441
"42081","Lycoming, PA",35283
"42083","McKean, PA",34171
"42085","Mercer, PA",33136
"42087","Mifflin, PA",30017
"42089","Monroe, PA",31566
"42091","Montgomery, PA",64718
"42093","Montour, PA",41632
"42095","Northampton, PA",39078
"42097","Northumberland, PA",33328
"42099","Perry, PA",34367
"42101","Philadelphia, PA",39041
"42103","Pike, PA",35523
"42105","Potter, PA",32120
"42107","Schuylkill, PA",32744
"42109","Snyder, PA",31031
"42111","Somerset, PA",33549
"42113","Sullivan, PA",31566
"42115","Susquehanna, PA",30975
"42117","Tioga, PA",30100
"42119","Union, PA",31721
"42121","Venango, PA",33628
"42123","Warren, PA",33268
"42125","Washington, PA",46237
"42127","Wayne, PA",32431
"42129","Westmoreland, PA",41510
"42131","Wyoming, PA",32275
"42133","York, PA",37380
"44001","Bristol, RI",54919
"44003","Kent, RI",46167
"44005","Newport, RI",52038
"44007","Providence, RI",40268
"44009","Washington, RI",49057
"45001","Abbeville, SC",27169
"45003","Aiken, SC",35141
"45005","Allendale, SC",26164
"45007","Anderson, SC",31059
"45009","Bamberg, SC",25818
"45011","Barnwell, SC",26064
"45013","Beaufort, SC",41662
"45015","Berkeley, SC",33184
"45017","Calhoun, SC",34431
"45019","Charleston, SC",41656
"45021","Cherokee, SC",26856
"45023","Chester, SC",28237
"45025","Chesterfield, SC",24554
"45027","Clarendon, SC",24431
"45029","Colleton, SC",29311
"45031","Darlington, SC",29355
"45033","Dillon, SC",23616
"45035","Dorchester, SC",33468
"45037","Edgefield, SC",33615
"45039","Fairfield, SC",27062
"45041","Florence, SC",34450
"45043","Georgetown, SC",38403
"45045","Greenville, SC",37689
"45047","Greenwood, SC",30398
"45049","Hampton, SC",27235
"45051","Horry, SC",29148
"45053","Jasper, SC",26896
"45055","Kershaw, SC",33331
"45057","Lancaster, SC",26302
"45059","Laurens, SC",29609
"45061","Lee, SC",26379
"45063","Lexington, SC",35211
"45065","McCormick, SC",27509
"45067","Marion, SC",26397
"45069","Marlboro, SC",24156
"45071","Newberry, SC",29697
"45073","Oconee, SC",31964
"45075","Orangeburg, SC",28965
"45077","Pickens, SC",27833
"45079","Richland, SC",36347
"45081","Saluda, SC",34544
"45083","Spartanburg, SC",31670
"45085","Sumter, SC",29915
"45087","Union, SC",26859
"45089","Williamsburg, SC",27263
"45091","York, SC",34053
"46003","Aurora, SD",59097
"46005","Beadle, SD",48057
"46007","Bennett, SD",33701
"46009","Bon Homme, SD",39568
"46011","Brookings, SD",40730
"46013","Brown, SD",50274
"46015","Brule, SD",50823
"46017","Buffalo, SD",30829
"46019","Butte, SD",31109
"46021","Campbell, SD",62956
"46023","Charles Mix, SD",40120
"46025","Clark, SD",54145
"46027","Clay, SD",43106
"46029","Codington, SD",41322
"46031","Corson, SD",39189
"46033","Custer, SD",35985
"46035","Davison, SD",44148
"46037","Day, SD",45836
"46039","Deuel, SD",47677
"46041","Dewey, SD",39922
"46043","Douglas, SD",59215
"46045","Edmunds, SD",64239
"46047","Fall River, SD",39056
"46049","Faulk, SD",61877
"46051","Grant, SD",45356
"46053","Gregory, SD",48358
"46055","Haakon, SD",65465
"46057","Hamlin, SD",41566
"46059","Hand, SD",58614
"46061","Hanson, SD",59943
"46063","Harding, SD",48673
"46065","Hughes, SD",46451
"46067","Hutchinson, SD",52872
"46069","Hyde, SD",65902
"46071","Jackson, SD",31408
"46073","Jerauld, SD",65209
"46075","Jones, SD",60021
"46077","Kingsbury, SD",57149
"46079","Lake, SD",46426
"46081","Lawrence, SD",34799
"46083","Lincoln, SD",55556
"46085","Lyman, SD",51747
"46087","McCook, SD",49806
"46089","McPherson, SD",44401
"46091","Marshall, SD",47600
"46093","Meade, SD",39801
"46095","Mellette, SD",39117
"46097","Miner, SD",51271
"46099","Minnehaha, SD",41724
"46101","Moody, SD",52743
"46103","Pennington, SD",41655
"46105","Perkins, SD",37915
"46107","Potter, SD",70706
"46109","Roberts, SD",37921
"46111","Sanborn, SD",49527
"46113","Shannon, SD",21451
"46115","Spink, SD",71305
"46117","Stanley, SD",49052
"46119","Sully, SD",116067
"46121","Todd, SD",24401
"46123","Tripp, SD",50169
"46125","Turner, SD",52458
"46127","Union, SD",64557
"46129","Walworth, SD",40035
"46135","Yankton, SD",38458
"46137","Ziebach, SD",27912
"47001","Anderson, TN",36289
"47003","Bedford, TN",30832
"47005","Benton, TN",28199
"47007","Bledsoe, TN",24087
"47009","Blount, TN",31995
"47011","Bradley, TN",31687
"47013","Campbell, TN",27965
"47015","Cannon, TN",30217
"47017","Carroll, TN",31057
"47019","Carter, TN",27962
"47021","Cheatham, TN",33268
"47023","Chester, TN",28057
"47025","Claiborne, TN",27764
"47027","Clay, TN",27358
"47029","Cocke, TN",25696
"47031","Coffee, TN",33998
"47033","Crockett, TN",32309
"47035","Cumberland, TN",29871
"47037","Davidson, TN",47318
"47039","Decatur, TN",33739
"47041","DeKalb, TN",30692
"47043","Dickson, TN",30887
"47045","Dyer, TN",32333
"47047","Fayette, TN",43579
"47049","Fentress, TN",28142
"47051","Franklin, TN",29579
"47053","Gibson, TN",30436
"47055","Giles, TN",29929
"47057","Grainger, TN",28567
"47059","Greene, TN",32331
"47061","Grundy, TN",25788
"47063","Hamblen, TN",30034
"47065","Hamilton, TN",40007
"47067","Hancock, TN",20079
"47069","Hardeman, TN",26505
"47071","Hardin, TN",33038
"47073","Hawkins, TN",28610
"47075","Haywood, TN",31710
"47077","Henderson, TN",27496
"47079","Henry, TN",30629
"47081","Hickman, TN",24065
"47083","Houston, TN",29690
"47085","Humphreys, TN",31566
"47087","Jackson, TN",30621
"47089","Jefferson, TN",28742
"47091","Johnson, TN",24806
"47093","Knox, TN",38894
"47095","Lake, TN",20253
"47097","Lauderdale, TN",23033
"47099","Lawrence, TN",26093
"47101","Lewis, TN",24344
"47103","Lincoln, TN",32021
"47105","Loudon, TN",37698
"47107","McMinn, TN",28598
"47109","McNairy, TN",26771
"47111","Macon, TN",28353
"47113","Madison, TN",35315
"47115","Marion, TN",32107
"47117","Marshall, TN",25647
"47119","Maury, TN",31498
"47121","Meigs, TN",29118
"47123","Monroe, TN",26428
"47125","Montgomery, TN",43485
"47127","Moore, TN",34213
"47129","Morgan, TN",24803
"47131","Obion, TN",32372
"47133","Overton, TN",25514
"47135","Perry, TN",27268
"47137","Pickett, TN",26376
"47139","Polk, TN",27412
"47141","Putnam, TN",31362
"47143","Rhea, TN",27027
"47145","Roane, TN",35142
"47147","Robertson, TN",33699
"47149","Rutherford, TN",32404
"47151","Scott, TN",23516
"47153","Sequatchie, TN",31791
"47155","Sevier, TN",32065
"47157","Shelby, TN",40763
"47159","Smith, TN",31878
"47161","Stewart, TN",33477
"47163","Sullivan, TN",35000
"47165","Sumner, TN",36698
"47167","Tipton, TN",34959
"47169","Trousdale, TN",37583
"47171","Unicoi, TN",30910
"47173","Union, TN",25662
"47175","Van Buren, TN",27573
"47177","Warren, TN",27396
"47179","Washington, TN",35215
"47181","Wayne, TN",22178
"47183","Weakley, TN",29679
"47185","White, TN",25274
"47187","Williamson, TN",59399
"47189","Wilson, TN",38461
"48001","Anderson, TX",28966
"48003","Andrews, TX",39435
"48005","Angelina, TX",33423
"48007","Aransas, TX",42512
"48009","Archer, TX",45689
"48011","Armstrong, TX",43129
"48013","Atascosa, TX",30238
"48015","Austin, TX",39374
"48017","Bailey, TX",35115
"48019","Bandera, TX",36390
"48021","Bastrop, TX",28473
"48023","Baylor, TX",36307
"48025","Bee, TX",26697
"48027","Bell, TX",40222
"48029","Bexar, TX",36177
"48031","Blanco, TX",47043
"48033","Borden, TX",40693
"48035","Bosque, TX",32431
"48037","Bowie, TX",35360
"48039","Brazoria, TX",38677
"48041","Brazos, TX",29045
"48043","Brewster, TX",39139
"48045","Briscoe, TX",27769
"48047","Brooks, TX",30423
"48049","Brown, TX",32136
"48051","Burleson, TX",34291
"48053","Burnet, TX",40734
"48055","Caldwell, TX",25577
"48057","Calhoun, TX",32413
"48059","Callahan, TX",33412
"48061","Cameron, TX",23236
"48063","Camp, TX",33828
"48065","Carson, TX",38854
"48067","Cass, TX",32899
"48069","Castro, TX",48285
"48071","Chambers, TX",48969
"48073","Cherokee, TX",28923
"48075","Childress, TX",22754
"48077","Clay, TX",43795
"48079","Cochran, TX",33329
"48081","Coke, TX",32525
"48083","Coleman, TX",33007
"48085","Collin, TX",52419
"48087","Collingsworth, TX",31836
"48089","Colorado, TX",39030
"48091","Comal, TX",44519
"48093","Comanche, TX",36476
"48095","Concho, TX",22631
"48097","Cooke, TX",45765
"48099","Coryell, TX",36932
"48101","Cottle, TX",35709
"48103","Crane, TX",36362
"48105","Crockett, TX",35950
"48107","Crosby, TX",31281
"48109","Culberson, TX",30522
"48111","Dallam, TX",43556
"48113","Dallas, TX",45402
"48115","Dawson, TX",26625
"48117","Deaf Smith, TX",35880
"48119","Delta, TX",31187
"48121","Denton, TX",42371
"48123","DeWitt, TX",34727
"48125","Dickens, TX",27118
"48127","Dimmit, TX",34379
"48129","Donley, TX",36670
"48131","Duval, TX",35227
"48133","Eastland, TX",51520
"48135","Ector, TX",38385
"48137","Edwards, TX",33662
"48139","Ellis, TX",34885
"48141","El Paso, TX",30088
"48143","Erath, TX",31532
"48145","Falls, TX",28073
"48147","Fannin, TX",29708
"48149","Fayette, TX",39970
"48151","Fisher, TX",34088
"48153","Floyd, TX",35673
"48155","Foard, TX",33685
"48157","Fort Bend, TX",48545
"48159","Franklin, TX",33141
"48161","Freestone, TX",31573
"48163","Frio, TX",25836
"48165","Gaines, TX",28934
"48167","Galveston, TX",43444
"48169","Garza, TX",29245
"48171","Gillespie, TX",47550
"48173","Glasscock, TX",32256
"48175","Goliad, TX",29735
"48177","Gonzales, TX",31270
"48179","Gray, TX",38903
"48181","Grayson, TX",33404
"48183","Gregg, TX",43222
"48185","Grimes, TX",31418
"48187","Guadalupe, TX",37157
"48189","Hale, TX",28120
"48191","Hall, TX",23662
"48193","Hamilton, TX",35367
"48195","Hansford, TX",51525
"48197","Hardeman, TX",31356
"48199","Hardin, TX",38882
"48201","Harris, TX",48935
"48203","Harrison, TX",41371
"48205","Hartley, TX",48920
"48207","Haskell, TX",28444
"48209","Hays, TX",32700
"48211","Hemphill, TX",58261
"48213","Henderson, TX",31891
"48215","Hidalgo, TX",21620
"48217","Hill, TX",32266
"48219","Hockley, TX",37566
"48221","Hood, TX",40740
"48223","Hopkins, TX",32766
"48225","Houston, TX",30225
"48227","Howard, TX",31781
"48229","Hudspeth, TX",29923
"48231","Hunt, TX",31736
"48233","Hutchinson, TX",37298
"48235","Irion, TX",54975
"48237","Jack, TX",37903
"48239","Jackson, TX",33937
"48241","Jasper, TX",32797
"48243","Jeff Davis, TX",35273
"48245","Jefferson, TX",38712
"48247","Jim Hogg, TX",37442
"48249","Jim Wells, TX",39800
"48251","Johnson, TX",33269
"48253","Jones, TX",26734
"48255","Karnes, TX",27377
"48257","Kaufman, TX",33901
"48259","Kendall, TX",57707
"48261","Kenedy, TX",51037
"48263","Kent, TX",31367
"48265","Kerr, TX",42572
"48267","Kimble, TX",37017
"48269","King, TX",62071
"48271","Kinney, TX",30579
"48273","Kleberg, TX",33734
"48275","Knox, TX",32652
"48277","Lamar, TX",33092
"48279","Lamb, TX",29840
"48281","Lampasas, TX",48898
"48283","La Salle, TX",27326
"48285","Lavaca, TX",37793
"48287","Lee, TX",38172
"48289","Leon, TX",35114
"48291","Liberty, TX",34353
"48293","Limestone, TX",30421
"48295","Lipscomb, TX",42451
"48297","Live Oak, TX",36016
"48299","Llano, TX",37212
"48301","Loving, TX",51309
"48303","Lubbock, TX",34644
"48305","Lynn, TX",25406
"48307","McCulloch, TX",39026
"48309","McLennan, TX",33943
"48311","McMullen, TX",52810
"48313","Madison, TX",25625
"48315","Marion, TX",30771
"48317","Martin, TX",32061
"48319","Mason, TX",35561
"48321","Matagorda, TX",33287
"48323","Maverick, TX",22188
"48325","Medina, TX",32638
"48327","Menard, TX",30157
"48329","Midland, TX",65173
"48331","Milam, TX",32003
"48333","Mills, TX",35690
"48335","Mitchell, TX",25002
"48337","Montague, TX",40161
"48339","Montgomery, TX",48508
"48341","Moore, TX",34060
"48343","Morris, TX",34904
"48345","Motley, TX",35515
"48347","Nacogdoches, TX",29441
"48349","Navarro, TX",33112
"48351","Newton, TX",28040
"48353","Nolan, TX",32914
"48355","Nueces, TX",38441
"48357","Ochiltree, TX",43016
"48359","Oldham, TX",45718
"48361","Orange, TX",38163
