"CA1-3 Personal income summary"
"Population (number of persons) 1/" 
"Bureau of Economic Analysis" 
"County"
"34003","Bergen, NJ",911004
"34005","Burlington, NJ",449576
"34007","Camden, NJ",513241
"34009","Cape May, NJ",96601
"34011","Cumberland, NJ",157095
"34013","Essex, NJ",785137
"34015","Gloucester, NJ",289104
"34017","Hudson, NJ",641224
"34019","Hunterdon, NJ",128038
"34021","Mercer, NJ",367063
"34023","Middlesex, NJ",814217
"34025","Monmouth, NJ",631020
"34027","Morris, NJ",494976
"34029","Ocean, NJ",579369
"34031","Passaic, NJ",502007
"34033","Salem, NJ",65902
"34035","Somerset, NJ",324893
"34037","Sussex, NJ",148517
"34039","Union, NJ",539494
"34041","Warren, NJ",108339
"35001","Bernalillo, NM",670968
"35003","Catron, NM",3733
"35005","Chaves, NM",65890
"35006","Cibola, NM",27658
"35007","Colfax, NM",13640
"35009","Curry, NM",49649
"35011","De Baca, NM",1945
"35013","Dona Ana, NM",213598
"35015","Eddy, NM",54152
"35017","Grant, NM",29380
"35019","Guadalupe, NM",4619
"35021","Harding, NM",704
"35023","Hidalgo, NM",4861
"35025","Lea, NM",65423
"35027","Lincoln, NM",20454
"35028","Los Alamos, NM",18222
"35029","Luna, NM",25281
"35031","McKinley, NM",73664
"35033","Mora, NM",4773
"35035","Otero, NM",65703
"35037","Quay, NM",9026
"35039","Rio Arriba, NM",40446
"35041","Roosevelt, NM",20446
"35043","Sandoval, NM",134259
"35045","San Juan, NM",128200
"35047","San Miguel, NM",29301
"35049","Santa Fe, NM",145648
"35051","Sierra, NM",11943
"35053","Socorro, NM",17873
"35055","Taos, NM",32917
"35057","Torrance, NM",16345
"35059","Union, NM",4433
"35061","Valencia, NM",77070
"36001","Albany, NY",303565
"36003","Allegany, NY",48778
"36005","Bronx, NY",1392002
"36007","Broome, NY",199031
"36009","Cattaraugus, NY",79832
"36011","Cayuga, NY",79738
"36013","Chautauqua, NY",134368
"36015","Chemung, NY",88840
"36017","Chenango, NY",50118
"36019","Clinton, NY",81945
"36021","Columbia, NY",62550
"36023","Cortland, NY",49363
"36025","Delaware, NY",47559
"36027","Dutchess, NY",297999
"36029","Erie, NY",918028
"36031","Essex, NY",39181
"36033","Franklin, NY",51551
"36035","Fulton, NY",55180
"36037","Genesee, NY",59993
"36039","Greene, NY",48954
"36041","Hamilton, NY",4793
"36043","Herkimer, NY",64160
"36045","Jefferson, NY",117910
"36047","Kings, NY",2532645
"36049","Lewis, NY",27072
"36051","Livingston, NY",65070
"36053","Madison, NY",73365
"36055","Monroe, NY",745625
"36057","Montgomery, NY",49916
"36059","Nassau, NY",1344436
"36061","New York, NY",1601948
"36063","Niagara, NY",216011
"36065","Oneida, NY",234287
"36067","Onondaga, NY",466960
"36069","Ontario, NY",108525
"36071","Orange, NY",374872
"36073","Orleans, NY",42622
"36075","Oswego, NY",122228
"36077","Otsego, NY",61917
"36079","Putnam, NY",99933
"36081","Queens, NY",2247848
"36083","Rensselaer, NY",159395
"36085","Richmond, NY",470467
"36087","Rockland, NY",315158
"36089","St. Lawrence, NY",111690
"36091","Saratoga, NY",220882
"36093","Schenectady, NY",155058
"36095","Schoharie, NY",32578
"36097","Schuyler, NY",18361
"36099","Seneca, NY",35198
"36101","Steuben, NY",99033
"36103","Suffolk, NY",1498816
"36105","Sullivan, NY",76900
"36107","Tioga, NY",51043
"36109","Tompkins, NY",101723
"36111","Ulster, NY",182448
"36113","Warren, NY",65831
"36115","Washington, NY",63165
"36117","Wayne, NY",93436
"36119","Westchester, NY",955899
"36121","Wyoming, NY",41944
"36123","Yates, NY",25454
"37001","Alamance, NC",153291
"37003","Alexander, NC",37087
"37005","Alleghany, NC",11052
"37007","Anson, NC",26609
"37009","Ashe, NC",27143
"37011","Avery, NC",17572
"37013","Beaufort, NC",47691
"37015","Bertie, NC",20874
"37017","Bladen, NC",34928
"37019","Brunswick, NC",110097
"37021","Buncombe, NC",241419
"37023","Burke, NC",90904
"37025","Cabarrus, NC",181468
"37027","Caldwell, NC",82395
"37029","Camden, NC",10014
"37031","Carteret, NC",67373
"37033","Caswell, NC",23403
"37035","Catawba, NC",154181
"37037","Chatham, NC",64195
"37039","Cherokee, NC",27194
"37041","Chowan, NC",14853
"37043","Clay, NC",10563
"37045","Cleveland, NC",97489
"37047","Columbus, NC",57712
"37049","Craven, NC",104786
"37051","Cumberland, NC",324885
"37053","Currituck, NC",23955
"37055","Dare, NC",34307
"37057","Davidson, NC",162697
"37059","Davie, NC",41552
"37061","Duplin, NC",59542
"37063","Durham, NC",273392
"37065","Edgecombe, NC",56041
"37067","Forsyth, NC",354952
"37069","Franklin, NC",61140
"37071","Gaston, NC",207031
"37073","Gates, NC",12043
"37075","Graham, NC",8802
"37077","Granville, NC",59976
"37079","Greene, NC",21556
"37081","Guilford, NC",495279
"37083","Halifax, NC",54173
"37085","Harnett, NC",119256
"37087","Haywood, NC",58855
"37089","Henderson, NC",107927
"37091","Hertford, NC",24433
"37093","Hoke, NC",49272
"37095","Hyde, NC",5822
"37097","Iredell, NC",161202
"37099","Jackson, NC",40285
"37101","Johnston, NC",172595
"37103","Jones, NC",10020
"37105","Lee, NC",58752
"37107","Lenoir, NC",59339
"37109","Lincoln, NC",78932
"37111","McDowell, NC",45104
"37113","Macon, NC",34074
"37115","Madison, NC",20816
"37117","Martin, NC",24180
"37119","Mecklenburg, NC",944373
"37121","Mitchell, NC",15445
"37123","Montgomery, NC",27667
"37125","Moore, NC",89352
"37127","Nash, NC",96116
"37129","New Hanover, NC",206189
"37131","Northampton, NC",21893
"37133","Onslow, NC",179719
"37135","Orange, NC",135755
"37137","Pamlico, NC",13197
"37139","Pasquotank, NC",40696
"37141","Pender, NC",53399
"37143","Perquimans, NC",13487
"37145","Person, NC",39637
"37147","Pitt, NC",171134
"37149","Polk, NC",20256
"37151","Randolph, NC",142358
"37153","Richmond, NC",46611
"37155","Robeson, NC",135517
"37157","Rockingham, NC",93329
"37159","Rowan, NC",138019
"37161","Rutherford, NC",67538
"37163","Sampson, NC",63734
"37165","Scotland, NC",35861
"37167","Stanly, NC",60626
"37169","Stokes, NC",47242
"37171","Surry, NC",73714
"37173","Swain, NC",14043
"37175","Transylvania, NC",32820
"37177","Tyrrell, NC",4364
"37179","Union, NC",205463
"37181","Vance, NC",45307
"37183","Wake, NC",929780
"37185","Warren, NC",20861
"37187","Washington, NC",12973
"37189","Watauga, NC",51333
"37191","Wayne, NC",123697
"37193","Wilkes, NC",68984
"37195","Wilson, NC",81452
"37197","Yadkin, NC",38279
"37199","Yancey, NC",17701
"38001","Adams, ND",2307
"38003","Barnes, ND",11056
"38005","Benson, ND",6723
"38007","Billings, ND",816
"38009","Bottineau, ND",6443
"38011","Bowman, ND",3134
"38013","Burke, ND",2033
"38015","Burleigh, ND",83145
"38017","Cass, ND",152368
"38019","Cavalier, ND",3939
"38021","Dickey, ND",5317
"38023","Divide, ND",2125
"38025","Dunn, ND",3720
"38027","Eddy, ND",2380
"38029","Emmons, ND",3546
"38031","Foster, ND",3341
"38033","Golden Valley, ND",1752
"38035","Grand Forks, ND",66598
"38037","Grant, ND",2337
"38039","Griggs, ND",2372
"38041","Hettinger, ND",2515
"38043","Kidder, ND",2414
"38045","LaMoure, ND",4105
"38047","Logan, ND",1985
"38049","McHenry, ND",5505
"38051","McIntosh, ND",2769
"38053","McKenzie, ND",7019
"38055","McLean, ND",9068
"38057","Mercer, ND",8449
"38059","Morton, ND",27734
"38061","Mountrail, ND",8097
"38063","Nelson, ND",3057
"38065","Oliver, ND",1830
"38067","Pembina, ND",7342
"38069","Pierce, ND",4375
"38071","Ramsey, ND",11452
"38073","Ransom, ND",5403
"38075","Renville, ND",2490
"38077","Richland, ND",16245
"38079","Rolette, ND",14206
"38081","Sargent, ND",3798
"38083","Sheridan, ND",1309
"38085","Sioux, ND",4280
"38087","Slope, ND",718
"38089","Stark, ND",25177
"38091","Steele, ND",1950
"38093","Stutsman, ND",21062
"38095","Towner, ND",2264
"38097","Traill, ND",8147
"38099","Walsh, ND",11032
"38101","Ward, ND",64072
"38103","Wells, ND",4237
"38105","Williams, ND",24374
"39001","Adams, OH",28456
"39003","Allen, OH",106094
"39005","Ashland, OH",53153
"39007","Ashtabula, OH",101345
"39009","Athens, OH",64769
"39011","Auglaize, OH",45838
"39013","Belmont, OH",70151
"39015","Brown, OH",44687
"39017","Butler, OH",369999
"39019","Carroll, OH",28782
"39021","Champaign, OH",39795
"39023","Clark, OH",137691
"39025","Clermont, OH",199139
"39027","Clinton, OH",41927
"39029","Columbiana, OH",107570
"39031","Coshocton, OH",36955
"39033","Crawford, OH",43389
"39035","Cuyahoga, OH",1270294
"39037","Darke, OH",52809
"39039","Defiance, OH",38884
"39041","Delaware, OH",178341
"39043","Erie, OH",76751
"39045","Fairfield, OH",147066
"39047","Fayette, OH",28985
"39049","Franklin, OH",1178799
"39051","Fulton, OH",42510
"39053","Gallia, OH",30970
"39055","Geauga, OH",93228
"39057","Greene, OH",162846
"39059","Guernsey, OH",39927
"39061","Hamilton, OH",800362
"39063","Hancock, OH",75056
"39065","Hardin, OH",32020
"39067","Harrison, OH",15850
"39069","Henry, OH",28064
"39071","Highland, OH",43433
"39073","Hocking, OH",29394
"39075","Holmes, OH",42746
"39077","Huron, OH",59496
"39079","Jackson, OH",33186
"39081","Jefferson, OH",68828
"39083","Knox, OH",61275
"39085","Lake, OH",229885
"39087","Lawrence, OH",62489
"39089","Licking, OH",167248
"39091","Logan, OH",45688
"39093","Lorain, OH",301614
"39095","Lucas, OH",440005
"39097","Madison, OH",43401
"39099","Mahoning, OH",237270
"39101","Marion, OH",66212
"39103","Medina, OH",173262
"39105","Meigs, OH",23680
"39107","Mercer, OH",40838
"39109","Miami, OH",102857
"39111","Monroe, OH",14585
"39113","Montgomery, OH",537602
"39115","Morgan, OH",15034
"39117","Morrow, OH",34855
"39119","Muskingum, OH",86237
"39121","Noble, OH",14702
"39123","Ottawa, OH",41396
"39125","Paulding, OH",19420
"39127","Perry, OH",36303
"39129","Pickaway, OH",55990
"39131","Pike, OH",28628
"39133","Portage, OH",161624
"39135","Preble, OH",42083
"39137","Putnam, OH",34294
"39139","Richland, OH",123510
"39141","Ross, OH",78249
"39143","Sandusky, OH",60734
"39145","Scioto, OH",79277
"39147","Seneca, OH",56469
"39149","Shelby, OH",49307
"39151","Stark, OH",375087
"39153","Summit, OH",539832
"39155","Trumbull, OH",209264
"39157","Tuscarawas, OH",92508
"39159","Union, OH",52764
"39161","Van Wert, OH",28601
"39163","Vinton, OH",13367
"39165","Warren, OH",214910
"39167","Washington, OH",61755
"39169","Wayne, OH",114611
"39171","Williams, OH",37597
"39173","Wood, OH",126355
"39175","Wyandot, OH",22692
"40001","Adair, OK",22612
"40003","Alfalfa, OK",5662
"40005","Atoka, OK",14206
"40007","Beaver, OK",5624
"40009","Beckham, OK",22288
"40011","Blaine, OK",9780
"40013","Bryan, OK",43089
"40015","Caddo, OK",29537
"40017","Canadian, OK",119492
"40019","Carter, OK",48096
"40021","Cherokee, OK",47845
"40023","Choctaw, OK",15250
"40025","Cimarron, OK",2487
"40027","Cleveland, OK",261281
"40029","Coal, OK",5928
"40031","Comanche, OK",125815
"40033","Cotton, OK",6179
"40035","Craig, OK",15073
"40037","Creek, OK",70467
"40039","Custer, OK",27750
"40041","Delaware, OK",41633
"40043","Dewey, OK",4867
"40045","Ellis, OK",4051
"40047","Garfield, OK",60670
"40049","Garvin, OK",27452
"40051","Grady, OK",53020
"40053","Grant, OK",4585
"40055","Greer, OK",6125
"40057","Harmon, OK",2919
"40059","Harper, OK",3695
"40061","Haskell, OK",12810
"40063","Hughes, OK",13843
"40065","Jackson, OK",26447
"40067","Jefferson, OK",6506
"40069","Johnston, OK",11139
"40071","Kay, OK",46159
"40073","Kingfisher, OK",15213
"40075","Kiowa, OK",9416
"40077","Latimer, OK",11155
"40079","Le Flore, OK",50628
"40081","Lincoln, OK",34155
"40083","Logan, OK",42499
"40085","Love, OK",9386
"40087","McClain, OK",35235
"40089","McCurtain, OK",33195
"40091","McIntosh, OK",20360
"40093","Major, OK",7657
"40095","Marshall, OK",16049
"40097","Mayes, OK",41389
"40099","Murray, OK",13571
"40101","Muskogee, OK",71003
"40103","Noble, OK",11578
"40105","Nowata, OK",10629
"40107","Okfuskee, OK",12348
"40109","Oklahoma, OK",732371
"40111","Okmulgee, OK",39937
"40113","Osage, OK",47425
"40115","Ottawa, OK",31860
"40117","Pawnee, OK",16730
"40119","Payne, OK",77988
"40121","Pittsburg, OK",45625
"40123","Pontotoc, OK",37799
"40125","Pottawatomie, OK",70280
"40127","Pushmataha, OK",11478
"40129","Roger Mills, OK",3702
"40131","Rogers, OK",87706
"40133","Seminole, OK",25292
"40135","Sequoyah, OK",42341
"40137","Stephens, OK",45197
"40139","Texas, OK",21312
"40141","Tillman, OK",8061
"40143","Tulsa, OK",610599
"40145","Wagoner, OK",74098
"40147","Washington, OK",51476
"40149","Washita, OK",11574
"40151","Woods, OK",8775
"40153","Woodward, OK",20034
"41001","Baker, OR",15984
"41003","Benton, OR",85928
"41005","Clackamas, OR",380207
"41007","Clatsop, OR",37153
"41009","Columbia, OR",49402
"41011","Coos, OR",62791
"41013","Crook, OR",20839
"41015","Curry, OR",22426
"41017","Deschutes, OR",160338
"41019","Douglas, OR",107490
"41021","Gilliam, OR",1937
"41023","Grant, OR",7410
"41025","Harney, OR",7373
"41027","Hood River, OR",22493
"41029","Jackson, OR",204822
"41031","Jefferson, OR",21771
"41033","Josephine, OR",82987
"41035","Klamath, OR",66299
"41037","Lake, OR",7908
"41039","Lane, OR",353416
"41041","Lincoln, OR",45933
"41043","Linn, OR",118122
"41045","Malheur, OR",31068
"41047","Marion, OR",318872
"41049","Morrow, OR",11169
"41051","Multnomah, OR",748031
"41053","Polk, OR",75993
"41055","Sherman, OR",1718
"41057","Tillamook, OR",25403
"41059","Umatilla, OR",76725
"41061","Union, OR",25791
"41063","Wallowa, OR",6990
"41065","Wasco, OR",25234
"41067","Washington, OR",540410
"41069","Wheeler, OR",1426
"41071","Yamhill, OR",100000
"42001","Adams, PA",101434
"42003","Allegheny, PA",1227066
"42005","Armstrong, PA",68568
"42007","Beaver, PA",170414
"42009","Bedford, PA",49739
"42011","Berks, PA",412778
"42013","Blair, PA",127099
"42015","Bradford, PA",62917
"42017","Bucks, PA",626854
"42019","Butler, PA",184848
"42021","Cambria, PA",143728
"42023","Cameron, PA",5010
"42025","Carbon, PA",65154
"42027","Centre, PA",154722
"42029","Chester, PA",503897
"42031","Clarion, PA",40013
"42033","Clearfield, PA",81445
"42035","Clinton, PA",39208
"42037","Columbia, PA",67476
"42039","Crawford, PA",88740
"42041","Cumberland, PA",237892
"42043","Dauphin, PA",268977
"42045","Delaware, PA",559494
"42047","Elk, PA",31751
"42049","Erie, PA",280985
"42051","Fayette, PA",136097
"42053","Forest, PA",7589
"42055","Franklin, PA",150811
"42057","Fulton, PA",14801
"42059","Greene, PA",38623
"42061","Huntingdon, PA",45875
"42063","Indiana, PA",89298
"42065","Jefferson, PA",44976
"42067","Juniata, PA",24400
"42069","Lackawanna, PA",214166
"42071","Lancaster, PA",523594
"42073","Lawrence, PA",90535
"42075","Lebanon, PA",134311
"42077","Lehigh, PA",352947
"42079","Luzerne, PA",320651
"42081","Lycoming, PA",116747
"42083","McKean, PA",43222
"42085","Mercer, PA",116205
"42087","Mifflin, PA",46858
"42089","Monroe, PA",169882
"42091","Montgomery, PA",804210
"42093","Montour, PA",18296
"42095","Northampton, PA",298476
"42097","Northumberland, PA",94558
"42099","Perry, PA",46042
"42101","Philadelphia, PA",1536471
"42103","Pike, PA",56852
"42105","Potter, PA",17453
"42107","Schuylkill, PA",147513
"42109","Snyder, PA",39819
"42111","Somerset, PA",77405
"42113","Sullivan, PA",6479
"42115","Susquehanna, PA",43192
"42117","Tioga, PA",42419
"42119","Union, PA",44847
"42121","Venango, PA",54683
"42123","Warren, PA",41441
"42125","Washington, PA",208282
"42127","Wayne, PA",53004
"42129","Westmoreland, PA",364471
"42131","Wyoming, PA",28406
"42133","York, PA",436770
"44001","Bristol, RI",49800
"44003","Kent, RI",165535
"44005","Newport, RI",82695
"44007","Providence, RI",626709
"44009","Washington, RI",126563
"45001","Abbeville, SC",25161
"45003","Aiken, SC",160682
"45005","Allendale, SC",10181
"45007","Anderson, SC",188488
"45009","Bamberg, SC",15975
"45011","Barnwell, SC",22358
"45013","Beaufort, SC",164684
"45015","Berkeley, SC",183525
"45017","Calhoun, SC",15145
"45019","Charleston, SC",357704
"45021","Cherokee, SC",55540
"45023","Chester, SC",32916
"45025","Chesterfield, SC",46557
"45027","Clarendon, SC",34726
"45029","Colleton, SC",38611
"45031","Darlington, SC",68299
"45033","Dillon, SC",31758
"45035","Dorchester, SC",140892
"45037","Edgefield, SC",26670
"45039","Fairfield, SC",23571
"45041","Florence, SC",137862
"45043","Georgetown, SC",59991
"45045","Greenville, SC",461299
"45047","Greenwood, SC",69835
"45049","Hampton, SC",20821
"45051","Horry, SC",276340
"45053","Jasper, SC",25195
"45055","Kershaw, SC",62273
"45057","Lancaster, SC",77908
"45059","Laurens, SC",66528
"45061","Lee, SC",18976
"45063","Lexington, SC",267129
"45065","McCormick, SC",10035
"45067","Marion, SC",32846
"45069","Marlboro, SC",28509
"45071","Newberry, SC",37721
"45073","Oconee, SC",74418
"45075","Orangeburg, SC",91910
"45077","Pickens, SC",119574
"45079","Richland, SC",389116
"45081","Saluda, SC",19882
"45083","Spartanburg, SC",286868
"45085","Sumter, SC",107460
"45087","Union, SC",28679
"45089","Williamsburg, SC",34084
"45091","York, SC",230528
"46003","Aurora, SD",2694
"46005","Beadle, SD",17550
"46007","Bennett, SD",3441
"46009","Bon Homme, SD",6983
"46011","Brookings, SD",32226
"46013","Brown, SD",36822
"46015","Brule, SD",5283
"46017","Buffalo, SD",1988
"46019","Butte, SD",10259
"46021","Campbell, SD",1427
"46023","Charles Mix, SD",9208
"46025","Clark, SD",3628
"46027","Clay, SD",14051
"46029","Codington, SD",27442
"46031","Corson, SD",4022
"46033","Custer, SD",8338
"46035","Davison, SD",19651
"46037","Day, SD",5741
"46039","Deuel, SD",4359
"46041","Dewey, SD",5421
"46043","Douglas, SD",2972
"46045","Edmunds, SD",4056
"46047","Fall River, SD",6981
"46049","Faulk, SD",2367
"46051","Grant, SD",7250
"46053","Gregory, SD",4216
"46055","Haakon, SD",1907
"46057","Hamlin, SD",5978
"46059","Hand, SD",3423
"46061","Hanson, SD",3376
"46063","Harding, SD",1269
"46065","Hughes, SD",17292
"46067","Hutchinson, SD",7257
"46069","Hyde, SD",1394
"46071","Jackson, SD",3169
"46073","Jerauld, SD",2085
"46075","Jones, SD",1003
"46077","Kingsbury, SD",5179
"46079","Lake, SD",11567
"46081","Lawrence, SD",24312
"46083","Lincoln, SD",46793
"46085","Lyman, SD",3806
"46087","McCook, SD",5556
"46089","McPherson, SD",2452
"46091","Marshall, SD",4597
"46093","Meade, SD",25546
"46095","Mellette, SD",2067
"46097","Miner, SD",2359
"46099","Minnehaha, SD",171752
"46101","Moody, SD",6475
"46103","Pennington, SD",102815
"46105","Perkins, SD",3001
"46107","Potter, SD",2364
"46109","Roberts, SD",10286
"46111","Sanborn, SD",2392
"46113","Shannon, SD",13928
"46115","Spink, SD",6470
"46117","Stanley, SD",3002
"46119","Sully, SD",1375
"46121","Todd, SD",9822
"46123","Tripp, SD",5615
"46125","Turner, SD",8332
"46127","Union, SD",14651
"46129","Walworth, SD",5575
"46135","Yankton, SD",22612
"46137","Ziebach, SD",2852
"47001","Anderson, TN",75233
"47003","Bedford, TN",45509
"47005","Benton, TN",16430
"47007","Bledsoe, TN",12865
"47009","Blount, TN",123901
"47011","Bradley, TN",100055
"47013","Campbell, TN",40512
"47015","Cannon, TN",13761
"47017","Carroll, TN",28457
"47019","Carter, TN",57185
"47021","Cheatham, TN",39078
"47023","Chester, TN",17141
"47025","Claiborne, TN",32172
"47027","Clay, TN",7761
"47029","Cocke, TN",35544
"47031","Coffee, TN",53016
"47033","Crockett, TN",14553
"47035","Cumberland, TN",56632
"47037","Davidson, TN",635475
"47039","Decatur, TN",11687
"47041","DeKalb, TN",18854
"47043","Dickson, TN",50081
"47045","Dyer, TN",38192
"47047","Fayette, TN",38513
"47049","Fentress, TN",18020
"47051","Franklin, TN",40917
"47053","Gibson, TN",49935
"47055","Giles, TN",29387
"47057","Grainger, TN",22766
"47059","Greene, TN",69339
"47061","Grundy, TN",13545
"47063","Hamblen, TN",63062
"47065","Hamilton, TN",340855
"47067","Hancock, TN",6737
"47069","Hardeman, TN",26834
"47071","Hardin, TN",25874
"47073","Hawkins, TN",56671
"47075","Haywood, TN",18470
"47077","Henderson, TN",27912
"47079","Henry, TN",32352
"47081","Hickman, TN",24406
"47083","Houston, TN",8333
"47085","Humphreys, TN",18470
"47087","Jackson, TN",11371
"47089","Jefferson, TN",51666
"47091","Johnson, TN",18231
"47093","Knox, TN",436929
"47095","Lake, TN",7779
"47097","Lauderdale, TN",27748
"47099","Lawrence, TN",42115
"47101","Lewis, TN",12142
"47103","Lincoln, TN",33431
"47105","Loudon, TN",49237
"47107","McMinn, TN",52508
"47109","McNairy, TN",26094
"47111","Macon, TN",22485
"47113","Madison, TN",98255
"47115","Marion, TN",28223
"47117","Marshall, TN",30881
"47119","Maury, TN",81509
"47121","Meigs, TN",11737
"47123","Monroe, TN",44882
"47125","Montgomery, TN",176619
"47127","Moore, TN",6411
"47129","Morgan, TN",21838
"47131","Obion, TN",31790
"47133","Overton, TN",22169
"47135","Perry, TN",7898
"47137","Pickett, TN",5122
"47139","Polk, TN",16779
"47141","Putnam, TN",72958
"47143","Rhea, TN",32079
"47145","Roane, TN",53838
"47147","Robertson, TN",67106
"47149","Rutherford, TN",268921
"47151","Scott, TN",22160
"47153","Sequatchie, TN",14346
"47155","Sevier, TN",91466
"47157","Shelby, TN",935088
"47159","Smith, TN",19150
"47161","Stewart, TN",13186
"47163","Sullivan, TN",157419
"47165","Sumner, TN",163686
"47167","Tipton, TN",61293
"47169","Trousdale, TN",7816
"47171","Unicoi, TN",18280
"47173","Union, TN",19200
"47175","Van Buren, TN",5483
"47177","Warren, TN",39927
"47179","Washington, TN",124353
"47181","Wayne, TN",16951
"47183","Weakley, TN",34980
"47185","White, TN",26149
"47187","Williamson, TN",188560
"47189","Wilson, TN",116617
"48001","Anderson, TX",58308
"48003","Andrews, TX",15445
"48005","Angelina, TX",87669
"48007","Aransas, TX",23374
"48009","Archer, TX",8842
"48011","Armstrong, TX",1928
"48013","Atascosa, TX",45579
"48015","Austin, TX",28665
"48017","Bailey, TX",7247
"48019","Bandera, TX",20538
"48021","Bastrop, TX",75115
"48023","Baylor, TX",3741
"48025","Bee, TX",32095
"48027","Bell, TX",315196
"48029","Bexar, TX",1756153
"48031","Blanco, TX",10600
"48033","Borden, TX",626
"48035","Bosque, TX",18306
"48037","Bowie, TX",92793
"48039","Brazoria, TX",319973
"48041","Brazos, TX",197632
"48043","Brewster, TX",9386
"48045","Briscoe, TX",1651
"48047","Brooks, TX",7222
"48049","Brown, TX",38186
"48051","Burleson, TX",17251
"48053","Burnet, TX",43117
"48055","Caldwell, TX",38442
"48057","Calhoun, TX",21442
"48059","Callahan, TX",13515
"48061","Cameron, TX",414123
"48063","Camp, TX",12407
"48065","Carson, TX",6259
"48067","Cass, TX",30256
"48069","Castro, TX",8116
"48071","Chambers, TX",35552
"48073","Cherokee, TX",51140
"48075","Childress, TX",6984
"48077","Clay, TX",10721
"48079","Cochran, TX",3109
"48081","Coke, TX",3305
"48083","Coleman, TX",8763
"48085","Collin, TX",812226
"48087","Collingsworth, TX",3092
"48089","Colorado, TX",20816
"48091","Comal, TX",111963
"48093","Comanche, TX",13891
"48095","Concho, TX",4081
"48097","Cooke, TX",38396
"48099","Coryell, TX",76508
"48101","Cottle, TX",1499
"48103","Crane, TX",4383
"48105","Crockett, TX",3722
"48107","Crosby, TX",6092
"48109","Culberson, TX",2383
"48111","Dallam, TX",6866
"48113","Dallas, TX",2416014
"48115","Dawson, TX",13751
"48117","Deaf Smith, TX",19595
"48119","Delta, TX",5212
"48121","Denton, TX",686406
"48123","DeWitt, TX",20255
"48125","Dickens, TX",2402
"48127","Dimmit, TX",10118
"48129","Donley, TX",3651
"48131","Duval, TX",11669
"48133","Eastland, TX",18633
"48135","Ector, TX",140111
"48137","Edwards, TX",1966
"48139","Ellis, TX",152753
"48141","El Paso, TX",820790
"48143","Erath, TX",38266
"48145","Falls, TX",17944
"48147","Fannin, TX",33958
"48149","Fayette, TX",24732
"48151","Fisher, TX",3914
"48153","Floyd, TX",6394
"48155","Foard, TX",1341
"48157","Fort Bend, TX",606953
"48159","Franklin, TX",10551
"48161","Freestone, TX",19684
"48163","Frio, TX",17400
"48165","Gaines, TX",18003
"48167","Galveston, TX",295747
"48169","Garza, TX",6562
"48171","Gillespie, TX",25114
"48173","Glasscock, TX",1251
"48175","Goliad, TX",7243
"48177","Gonzales, TX",19904
"48179","Gray, TX",22755
"48181","Grayson, TX",121419
"48183","Gregg, TX",123081
"48185","Grimes, TX",26887
"48187","Guadalupe, TX",135757
"48189","Hale, TX",36498
"48191","Hall, TX",3377
"48193","Hamilton, TX",8472
"48195","Hansford, TX",5577
"48197","Hardeman, TX",4176
"48199","Hardin, TX",55246
"48201","Harris, TX",4180894
"48203","Harrison, TX",66296
"48205","Hartley, TX",5971
"48207","Haskell, TX",5989
"48209","Hays, TX",164050
"48211","Hemphill, TX",3970
"48213","Henderson, TX",78826
"48215","Hidalgo, TX",797810
"48217","Hill, TX",35392
"48219","Hockley, TX",22892
"48221","Hood, TX",51670
"48223","Hopkins, TX",35371
"48225","Houston, TX",23484
"48227","Howard, TX",35122
"48229","Hudspeth, TX",3423
"48231","Hunt, TX",86531
"48233","Hutchinson, TX",22132
"48235","Irion, TX",1620
"48237","Jack, TX",9035
"48239","Jackson, TX",14032
"48241","Jasper, TX",36296
"48243","Jeff Davis, TX",2288
"48245","Jefferson, TX",252802
"48247","Jim Hogg, TX",5265
"48249","Jim Wells, TX",41339
"48251","Johnson, TX",152734
"48253","Jones, TX",20146
"48255","Karnes, TX",14946
"48257","Kaufman, TX",105358
"48259","Kendall, TX",34781
"48261","Kenedy, TX",437
"48263","Kent, TX",825
"48265","Kerr, TX",49783
"48267","Kimble, TX",4632
"48269","King, TX",255
"48271","Kinney, TX",3630
"48273","Kleberg, TX",32196
"48275","Knox, TX",3758
"48277","Lamar, TX",50074
"48279","Lamb, TX",14167
"48281","Lampasas, TX",19891
"48283","La Salle, TX",7001
"48285","Lavaca, TX",19347
"48287","Lee, TX",16666
"48289","Leon, TX",16916
"48291","Liberty, TX",76206
"48293","Limestone, TX",23634
"48295","Lipscomb, TX",3327
"48297","Live Oak, TX",11447
"48299","Llano, TX",19181
"48301","Loving, TX",94
"48303","Lubbock, TX",283910
"48305","Lynn, TX",5888
"48307","McCulloch, TX",8290
"48309","McLennan, TX",238564
"48311","McMullen, TX",690
"48313","Madison, TX",13747
"48315","Marion, TX",10507
"48317","Martin, TX",4934
"48319","Mason, TX",3984
"48321","Matagorda, TX",36809
"48323","Maverick, TX",55405
"48325","Medina, TX",46367
"48327","Menard, TX",2264
"48329","Midland, TX",140308
"48331","Milam, TX",24699
"48333","Mills, TX",4848
"48335","Mitchell, TX",9426
"48337","Montague, TX",19710
"48339","Montgomery, TX",471734
"48341","Moore, TX",21954
"48343","Morris, TX",12848
"48345","Motley, TX",1230
"48347","Nacogdoches, TX",65466
"48349","Navarro, TX",48054
"48351","Newton, TX",14454
"48353","Nolan, TX",15269
"48355","Nueces, TX",343281
"48357","Ochiltree, TX",10530
