"CA34 Wage and salary summary"
"Wage and salary employment (number of jobs)" 
"Bureau of Economic Analysis" 
"County"
"34023","Middlesex, NJ",407219
"34025","Monmouth, NJ",261321
"34027","Morris, NJ",288815
"34029","Ocean, NJ",157263
"34031","Passaic, NJ",181212
"34033","Salem, NJ",22443
"34035","Somerset, NJ",181240
"34037","Sussex, NJ",39751
"34039","Union, NJ",234904
"34041","Warren, NJ",37394
"35001","Bernalillo, NM",338027
"35003","Catron, NM",726
"35005","Chaves, NM",22531
"35006","Cibola, NM",8299
"35007","Colfax, NM",5504
"35009","Curry, NM",21652
"35011","De Baca, NM",585
"35013","Dona Ana, NM",75591
"35015","Eddy, NM",26433
"35017","Grant, NM",10258
"35019","Guadalupe, NM",1382
"35021","Harding, NM",226
"35023","Hidalgo, NM",1757
"35025","Lea, NM",30176
"35027","Lincoln, NM",7110
"35028","Los Alamos, NM",17780
"35029","Luna, NM",7966
"35031","McKinley, NM",22553
"35033","Mora, NM",824
"35035","Otero, NM",22905
"35037","Quay, NM",2932
"35039","Rio Arriba, NM",10458
"35041","Roosevelt, NM",6722
"35043","Sandoval, NM",31420
"35045","San Juan, NM",51203
"35047","San Miguel, NM",8936
"35049","Santa Fe, NM",65251
"35051","Sierra, NM",3369
"35053","Socorro, NM",6166
"35055","Taos, NM",11124
"35057","Torrance, NM",3339
"35059","Union, NM",1493
"35061","Valencia, NM",15992
"36001","Albany, NY",229623
"36003","Allegany, NY",14275
"36005","Bronx, NY",254634
"36007","Broome, NY",93972
"36009","Cattaraugus, NY",31502
"36011","Cayuga, NY",27476
"36013","Chautauqua, NY",53769
"36015","Chemung, NY",39899
"36017","Chenango, NY",17788
"36019","Clinton, NY",33905
"36021","Columbia, NY",20718
"36023","Cortland, NY",18441
"36025","Delaware, NY",16253
"36027","Dutchess, NY",117029
"36029","Erie, NY",473403
"36031","Essex, NY",15012
"36033","Franklin, NY",19535
"36035","Fulton, NY",18220
"36037","Genesee, NY",23624
"36039","Greene, NY",15303
"36041","Hamilton, NY",1735
"36043","Herkimer, NY",17317
"36045","Jefferson, NY",63269
"36047","Kings, NY",543283
"36049","Lewis, NY",6952
"36051","Livingston, NY",20867
"36053","Madison, NY",22558
"36055","Monroe, NY",392379
"36057","Montgomery, NY",19289
"36059","Nassau, NY",624166
"36061","New York, NY",2459125
"36063","Niagara, NY",73151
"36065","Oneida, NY",111304
"36067","Onondaga, NY",252994
"36069","Ontario, NY",52105
"36071","Orange, NY",142397
"36073","Orleans, NY",13639
"36075","Oswego, NY",34406
"36077","Otsego, NY",25203
"36079","Putnam, NY",26188
"36081","Queens, NY",540262
"36083","Rensselaer, NY",54537
"36085","Richmond, NY",99301
"36087","Rockland, NY",118434
"36089","St. Lawrence, NY",37184
"36091","Saratoga, NY",81233
"36093","Schenectady, NY",66987
"36095","Schoharie, NY",9083
"36097","Schuyler, NY",5279
"36099","Seneca, NY",12027
"36101","Steuben, NY",38355
"36103","Suffolk, NY",643587
"36105","Sullivan, NY",25494
"36107","Tioga, NY",13976
"36109","Tompkins, NY",55527
"36111","Ulster, NY",61664
"36113","Warren, NY",39475
"36115","Washington, NY",16111
"36117","Wayne, NY",29721
"36119","Westchester, NY",430775
"36121","Wyoming, NY",14007
"36123","Yates, NY",7441
"37001","Alamance, NC",60713
"37003","Alexander, NC",9452
"37005","Alleghany, NC",3566
"37007","Anson, NC",8084
"37009","Ashe, NC",7957
"37011","Avery, NC",7303
"37013","Beaufort, NC",17722
"37015","Bertie, NC",7211
"37017","Bladen, NC",13349
"37019","Brunswick, NC",29661
"37021","Buncombe, NC",119002
"37023","Burke, NC",30296
"37025","Cabarrus, NC",65634
"37027","Caldwell, NC",26241
"37029","Camden, NC",2519
"37031","Carteret, NC",23453
"37033","Caswell, NC",3570
"37035","Catawba, NC",83216
"37037","Chatham, NC",15258
"37039","Cherokee, NC",8377
"37041","Chowan, NC",5033
"37043","Clay, NC",1978
"37045","Cleveland, NC",34370
"37047","Columbus, NC",17182
"37049","Craven, NC",49515
"37051","Cumberland, NC",180457
"37053","Currituck, NC",5849
"37055","Dare, NC",19221
"37057","Davidson, NC",42694
"37059","Davie, NC",10426
"37061","Duplin, NC",19710
"37063","Durham, NC",194023
"37065","Edgecombe, NC",19695
"37067","Forsyth, NC",185990
"37069","Franklin, NC",13189
"37071","Gaston, NC",69384
"37073","Gates, NC",1631
"37075","Graham, NC",2395
"37077","Granville, NC",21032
"37079","Greene, NC",4919
"37081","Guilford, NC",281797
"37083","Halifax, NC",17927
"37085","Harnett, NC",24112
"37087","Haywood, NC",17811
"37089","Henderson, NC",36902
"37091","Hertford, NC",9597
"37093","Hoke, NC",8613
"37095","Hyde, NC",2139
"37097","Iredell, NC",66768
"37099","Jackson, NC",15584
"37101","Johnston, NC",45070
"37103","Jones, NC",2037
"37105","Lee, NC",26643
"37107","Lenoir, NC",28441
"37109","Lincoln, NC",20667
"37111","McDowell, NC",15483
"37113","Macon, NC",11437
"37115","Madison, NC",4676
"37117","Martin, NC",8159
"37119","Mecklenburg, NC",593278
"37121","Mitchell, NC",5541
"37123","Montgomery, NC",9191
"37125","Moore, NC",33286
"37127","Nash, NC",42609
"37129","New Hanover, NC",104829
"37131","Northampton, NC",5414
"37133","Onslow, NC",101011
"37135","Orange, NC",70071
"37137","Pamlico, NC",3342
"37139","Pasquotank, NC",18228
"37141","Pender, NC",10573
"37143","Perquimans, NC",2057
"37145","Person, NC",10522
"37147","Pitt, NC",76571
"37149","Polk, NC",5152
"37151","Randolph, NC",47840
"37153","Richmond, NC",15016
"37155","Robeson, NC",41585
"37157","Rockingham, NC",28795
"37159","Rowan, NC",48058
"37161","Rutherford, NC",19206
"37163","Sampson, NC",21244
"37165","Scotland, NC",12704
"37167","Stanly, NC",19555
"37169","Stokes, NC",7701
"37171","Surry, NC",29378
"37173","Swain, NC",6607
"37175","Transylvania, NC",8992
"37177","Tyrrell, NC",1233
"37179","Union, NC",56318
"37181","Vance, NC",15320
"37183","Wake, NC",479620
"37185","Warren, NC",3805
"37187","Washington, NC",3530
"37189","Watauga, NC",23618
"37191","Wayne, NC",50611
"37193","Wilkes, NC",22650
"37195","Wilson, NC",39570
"37197","Yadkin, NC",10750
"37199","Yancey, NC",4152
"38001","Adams, ND",1033
"38003","Barnes, ND",5407
"38005","Benson, ND",2659
"38007","Billings, ND",558
"38009","Bottineau, ND",2937
"38011","Bowman, ND",1837
"38013","Burke, ND",899
"38015","Burleigh, ND",55747
"38017","Cass, ND",109355
"38019","Cavalier, ND",1722
"38021","Dickey, ND",2339
"38023","Divide, ND",919
"38025","Dunn, ND",2019
"38027","Eddy, ND",787
"38029","Emmons, ND",1194
"38031","Foster, ND",1848
"38033","Golden Valley, ND",722
"38035","Grand Forks, ND",44360
"38037","Grant, ND",733
"38039","Griggs, ND",1051
"38041","Hettinger, ND",857
"38043","Kidder, ND",725
"38045","LaMoure, ND",1556
"38047","Logan, ND",734
"38049","McHenry, ND",1490
"38051","McIntosh, ND",1156
"38053","McKenzie, ND",5605
"38055","McLean, ND",3634
"38057","Mercer, ND",4864
"38059","Morton, ND",11008
"38061","Mountrail, ND",5255
"38063","Nelson, ND",1167
"38065","Oliver, ND",821
"38067","Pembina, ND",3936
"38069","Pierce, ND",1889
"38071","Ramsey, ND",6317
"38073","Ransom, ND",2356
"38075","Renville, ND",1003
"38077","Richland, ND",8134
"38079","Rolette, ND",4891
"38081","Sargent, ND",2562
"38083","Sheridan, ND",346
"38085","Sioux, ND",1822
"38087","Slope, ND",203
"38089","Stark, ND",17492
"38091","Steele, ND",741
"38093","Stutsman, ND",11227
"38095","Towner, ND",884
"38097","Traill, ND",3568
"38099","Walsh, ND",5330
"38101","Ward, ND",39052
"38103","Wells, ND",1844
"38105","Williams, ND",24693
"39001","Adams, OH",6375
"39003","Allen, OH",52390
"39005","Ashland, OH",18690
"39007","Ashtabula, OH",32408
"39009","Athens, OH",24093
"39011","Auglaize, OH",19595
"39013","Belmont, OH",24333
"39015","Brown, OH",8807
"39017","Butler, OH",151699
"39019","Carroll, OH",6067
"39021","Champaign, OH",9982
"39023","Clark, OH",51375
"39025","Clermont, OH",56434
"39027","Clinton, OH",16871
"39029","Columbiana, OH",31926
"39031","Coshocton, OH",11273
"39033","Crawford, OH",13865
"39035","Cuyahoga, OH",733438
"39037","Darke, OH",17907
"39039","Defiance, OH",15943
"39041","Delaware, OH",81139
"39043","Erie, OH",38273
"39045","Fairfield, OH",42303
"39047","Fayette, OH",11319
"39049","Franklin, OH",718087
"39051","Fulton, OH",17772
"39053","Gallia, OH",11666
"39055","Geauga, OH",34198
"39057","Greene, OH",77364
"39059","Guernsey, OH",14462
"39061","Hamilton, OH",517949
"39063","Hancock, OH",43027
"39065","Hardin, OH",8721
"39067","Harrison, OH",3530
"39069","Henry, OH",11618
"39071","Highland, OH",10588
"39073","Hocking, OH",7160
"39075","Holmes, OH",18292
"39077","Huron, OH",22042
"39079","Jackson, OH",10964
"39081","Jefferson, OH",23763
"39083","Knox, OH",20368
"39085","Lake, OH",99044
"39087","Lawrence, OH",13559
"39089","Licking, OH",54980
"39091","Logan, OH",18570
"39093","Lorain, OH",99800
"39095","Lucas, OH",215316
"39097","Madison, OH",14366
"39099","Mahoning, OH",103782
"39101","Marion, OH",25663
"39103","Medina, OH",60701
"39105","Meigs, OH",3987
"39107","Mercer, OH",18730
"39109","Miami, OH",40103
"39111","Monroe, OH",3908
"39113","Montgomery, OH",259098
"39115","Morgan, OH",2697
"39117","Morrow, OH",5431
"39119","Muskingum, OH",35022
"39121","Noble, OH",3091
"39123","Ottawa, OH",14210
"39125","Paulding, OH",4867
"39127","Perry, OH",6379
"39129","Pickaway, OH",14620
"39131","Pike, OH",9196
"39133","Portage, OH",58002
"39135","Preble, OH",10600
"39137","Putnam, OH",11840
"39139","Richland, OH",54646
"39141","Ross, OH",28019
"39143","Sandusky, OH",26806
"39145","Scioto, OH",25685
"39147","Seneca, OH",20475
"39149","Shelby, OH",26136
"39151","Stark, OH",161336
"39153","Summit, OH",272564
"39155","Trumbull, OH",75028
"39157","Tuscarawas, OH",36053
"39159","Union, OH",27473
"39161","Van Wert, OH",10640
"39163","Vinton, OH",2440
"39165","Warren, OH",79285
"39167","Washington, OH",25552
"39169","Wayne, OH",45666
"39171","Williams, OH",16198
"39173","Wood, OH",63880
"39175","Wyandot, OH",8543
"40001","Adair, OK",5846
"40003","Alfalfa, OK",1520
"40005","Atoka, OK",3653
"40007","Beaver, OK",1819
"40009","Beckham, OK",11057
"40011","Blaine, OK",3261
"40013","Bryan, OK",15736
"40015","Caddo, OK",7803
"40017","Canadian, OK",29924
"40019","Carter, OK",23907
"40021","Cherokee, OK",17177
"40023","Choctaw, OK",4837
"40025","Cimarron, OK",805
"40027","Cleveland, OK",82445
"40029","Coal, OK",1317
"40031","Comanche, OK",58345
"40033","Cotton, OK",1562
"40035","Craig, OK",6012
"40037","Creek, OK",18719
"40039","Custer, OK",13454
"40041","Delaware, OK",9637
"40043","Dewey, OK",1745
"40045","Ellis, OK",1277
"40047","Garfield, OK",28861
"40049","Garvin, OK",10092
"40051","Grady, OK",13616
"40053","Grant, OK",1379
"40055","Greer, OK",1442
"40057","Harmon, OK",816
"40059","Harper, OK",1153
"40061","Haskell, OK",4063
"40063","Hughes, OK",3269
"40065","Jackson, OK",11884
"40067","Jefferson, OK",1352
"40069","Johnston, OK",3018
"40071","Kay, OK",20751
"40073","Kingfisher, OK",6183
"40075","Kiowa, OK",2603
"40077","Latimer, OK",3986
"40079","Le Flore, OK",14196
"40081","Lincoln, OK",7523
"40083","Logan, OK",8326
"40085","Love, OK",4466
"40087","McClain, OK",8626
"40089","McCurtain, OK",11638
"40091","McIntosh, OK",4662
"40093","Major, OK",2719
"40095","Marshall, OK",4518
"40097","Mayes, OK",11777
"40099","Murray, OK",6016
"40101","Muskogee, OK",31412
"40103","Noble, OK",4498
"40105","Nowata, OK",2019
"40107","Okfuskee, OK",2486
"40109","Oklahoma, OK",461634
"40111","Okmulgee, OK",10671
"40113","Osage, OK",7308
"40115","Ottawa, OK",12458
"40117","Pawnee, OK",3881
"40119","Payne, OK",36164
"40121","Pittsburg, OK",18599
"40123","Pontotoc, OK",19037
"40125","Pottawatomie, OK",23175
"40127","Pushmataha, OK",3181
"40129","Roger Mills, OK",1106
"40131","Rogers, OK",26987
"40133","Seminole, OK",8176
"40135","Sequoyah, OK",9950
"40137","Stephens, OK",17148
"40139","Texas, OK",9282
"40141","Tillman, OK",2119
"40143","Tulsa, OK",354502
"40145","Wagoner, OK",8399
"40147","Washington, OK",22200
"40149","Washita, OK",2538
"40151","Woods, OK",3733
"40153","Woodward, OK",10252
"41001","Baker, OR",5456
"41003","Benton, OR",42173
"41005","Clackamas, OR",148396
"41007","Clatsop, OR",17505
"41009","Columbia, OR",10194
"41011","Coos, OR",23200
"41013","Crook, OR",6007
"41015","Curry, OR",6599
"41017","Deschutes, OR",63184
"41019","Douglas, OR",36493
"41021","Gilliam, OR",1034
"41023","Grant, OR",2540
"41025","Harney, OR",2522
"41027","Hood River, OR",12375
"41029","Jackson, OR",79769
"41031","Jefferson, OR",6297
"41033","Josephine, OR",24330
"41035","Klamath, OR",23427
"41037","Lake, OR",2528
"41039","Lane, OR",149994
"41041","Lincoln, OR",18494
"41043","Linn, OR",41763
"41045","Malheur, OR",13467
"41047","Marion, OR",137305
"41049","Morrow, OR",4786
"41051","Multnomah, OR",462758
"41053","Polk, OR",19371
"41055","Sherman, OR",933
"41057","Tillamook, OR",8905
"41059","Umatilla, OR",30814
"41061","Union, OR",10612
"41063","Wallowa, OR",2553
"41065","Wasco, OR",10628
"41067","Washington, OR",259544
"41069","Wheeler, OR",334
"41071","Yamhill, OR",34089
"42001","Adams, PA",33982
"42003","Allegheny, PA",732981
"42005","Armstrong, PA",19906
"42007","Beaver, PA",58621
"42009","Bedford, PA",16667
"42011","Berks, PA",174938
"42013","Blair, PA",63297
"42015","Bradford, PA",25981
"42017","Bucks, PA",269705
"42019","Butler, PA",88228
"42021","Cambria, PA",61055
"42023","Cameron, PA",2248
"42025","Carbon, PA",17907
"42027","Centre, PA",92570
"42029","Chester, PA",256251
"42031","Clarion, PA",15268
"42033","Clearfield, PA",33022
"42035","Clinton, PA",14977
"42037","Columbia, PA",27667
"42039","Crawford, PA",32825
"42041","Cumberland, PA",133810
"42043","Dauphin, PA",189137
"42045","Delaware, PA",226193
"42047","Elk, PA",15859
"42049","Erie, PA",134716
"42051","Fayette, PA",44386
"42053","Forest, PA",2556
"42055","Franklin, PA",58864
"42057","Fulton, PA",4985
"42059","Greene, PA",15423
"42061","Huntingdon, PA",14011
"42063","Indiana, PA",37396
"42065","Jefferson, PA",17058
"42067","Juniata, PA",6509
"42069","Lackawanna, PA",103997
"42071","Lancaster, PA",233446
"42073","Lawrence, PA",31614
"42075","Lebanon, PA",51997
"42077","Lehigh, PA",185586
"42079","Luzerne, PA",148550
"42081","Lycoming, PA",58061
"42083","McKean, PA",17517
"42085","Mercer, PA",50984
"42087","Mifflin, PA",16088
"42089","Monroe, PA",59764
"42091","Montgomery, PA",497533
"42093","Montour, PA",16513
"42095","Northampton, PA",107867
"42097","Northumberland, PA",30501
"42099","Perry, PA",8620
"42101","Philadelphia, PA",689700
"42103","Pike, PA",11044
"42105","Potter, PA",5788
"42107","Schuylkill, PA",52483
"42109","Snyder, PA",16062
"42111","Somerset, PA",26950
"42113","Sullivan, PA",1896
"42115","Susquehanna, PA",10190
"42117","Tioga, PA",15221
"42119","Union, PA",17458
"42121","Venango, PA",21793
"42123","Warren, PA",15878
"42125","Washington, PA",91126
"42127","Wayne, PA",16603
"42129","Westmoreland, PA",141133
"42131","Wyoming, PA",10492
"42133","York, PA",181138
"44001","Bristol, RI",14912
"44003","Kent, RI",77419
"44005","Newport, RI",43190
"44007","Providence, RI",286703
"44009","Washington, RI",55822
"45001","Abbeville, SC",6208
"45003","Aiken, SC",62742
"45005","Allendale, SC",3513
"45007","Anderson, SC",61729
"45009","Bamberg, SC",5194
"45011","Barnwell, SC",5891
"45013","Beaufort, SC",71284
"45015","Berkeley, SC",42046
"45017","Calhoun, SC",4321
"45019","Charleston, SC",240348
"45021","Cherokee, SC",19031
"45023","Chester, SC",8455
"45025","Chesterfield, SC",13984
"45027","Clarendon, SC",7570
"45029","Colleton, SC",10634
"45031","Darlington, SC",20388
"45033","Dillon, SC",9272
"45035","Dorchester, SC",32042
"45037","Edgefield, SC",6421
"45039","Fairfield, SC",7426
"45041","Florence, SC",66867
"45043","Georgetown, SC",23807
"45045","Greenville, SC",253795
"45047","Greenwood, SC",30298
"45049","Hampton, SC",5141
"45051","Horry, SC",118281
"45053","Jasper, SC",7825
"45055","Kershaw, SC",17509
"45057","Lancaster, SC",18112
"45059","Laurens, SC",19242
"45061","Lee, SC",3925
"45063","Lexington, SC",103294
"45065","McCormick, SC",1879
"45067","Marion, SC",7584
"45069","Marlboro, SC",7553
"45071","Newberry, SC",14190
"45073","Oconee, SC",23374
"45075","Orangeburg, SC",33083
"45077","Pickens, SC",37965
"45079","Richland, SC",225091
"45081","Saluda, SC",4977
"45083","Spartanburg, SC",121489
"45085","Sumter, SC",43453
"45087","Union, SC",7290
"45089","Williamsburg, SC",10191
"45091","York, SC",81312
"46003","Aurora, SD",977
"46005","Beadle, SD",9079
"46007","Bennett, SD",1011
"46009","Bon Homme, SD",1988
"46011","Brookings, SD",19303
"46013","Brown, SD",21993
"46015","Brule, SD",2330
"46017","Buffalo, SD",560
"46019","Butte, SD",3010
"46021","Campbell, SD",477
"46023","Charles Mix, SD",3709
"46025","Clark, SD",1120
"46027","Clay, SD",7533
"46029","Codington, SD",16490
"46031","Corson, SD",990
"46033","Custer, SD",2778
"46035","Davison, SD",12699
"46037","Day, SD",2149
"46039","Deuel, SD",1771
"46041","Dewey, SD",2360
"46043","Douglas, SD",1329
"46045","Edmunds, SD",1346
"46047","Fall River, SD",2923
"46049","Faulk, SD",729
"46051","Grant, SD",3951
"46053","Gregory, SD",1655
"46055","Haakon, SD",838
"46057","Hamlin, SD",1802
"46059","Hand, SD",1460
"46061","Hanson, SD",626
"46063","Harding, SD",584
"46065","Hughes, SD",11031
"46067","Hutchinson, SD",2844
"46069","Hyde, SD",648
"46071","Jackson, SD",806
"46073","Jerauld, SD",1626
"46075","Jones, SD",542
"46077","Kingsbury, SD",1917
"46079","Lake, SD",5066
"46081","Lawrence, SD",12151
"46083","Lincoln, SD",16610
"46085","Lyman, SD",1645
"46087","McCook, SD",1571
"46089","McPherson, SD",693
"46091","Marshall, SD",1712
"46093","Meade, SD",7669
"46095","Mellette, SD",432
"46097","Miner, SD",794
"46099","Minnehaha, SD",121581
"46101","Moody, SD",2436
"46103","Pennington, SD",60548
"46105","Perkins, SD",1196
"46107","Potter, SD",938
"46109","Roberts, SD",3771
"46111","Sanborn, SD",724
"46113","Shannon, SD",4232
"46115","Spink, SD",2675
"46117","Stanley, SD",1420
"46119","Sully, SD",688
"46121","Todd, SD",3326
"46123","Tripp, SD",2345
"46125","Turner, SD",2325
"46127","Union, SD",9135
"46129","Walworth, SD",2410
"46135","Yankton, SD",12790
"46137","Ziebach, SD",389
"47001","Anderson, TN",41823
"47003","Bedford, TN",18068
"47005","Benton, TN",4206
"47007","Bledsoe, TN",2132
"47009","Blount, TN",44452
"47011","Bradley, TN",38454
"47013","Campbell, TN",9580
"47015","Cannon, TN",2195
"47017","Carroll, TN",8136
"47019","Carter, TN",11321
"47021","Cheatham, TN",8367
"47023","Chester, TN",3810
"47025","Claiborne, TN",9247
"47027","Clay, TN",1862
"47029","Cocke, TN",8216
"47031","Coffee, TN",24751
"47033","Crockett, TN",3766
"47035","Cumberland, TN",17308
"47037","Davidson, TN",432640
"47039","Decatur, TN",3936
"47041","DeKalb, TN",5685
"47043","Dickson, TN",15429
"47045","Dyer, TN",15692
"47047","Fayette, TN",8132
"47049","Fentress, TN",4830
"47051","Franklin, TN",10431
"47053","Gibson, TN",15502
"47055","Giles, TN",9530
"47057","Grainger, TN",3690
"47059","Greene, TN",26020
"47061","Grundy, TN",2277
"47063","Hamblen, TN",30945
"47065","Hamilton, TN",198618
"47067","Hancock, TN",1089
"47069","Hardeman, TN",6999
"47071","Hardin, TN",8258
"47073","Hawkins, TN",12783
"47075","Haywood, TN",5524
"47077","Henderson, TN",8967
"47079","Henry, TN",10976
"47081","Hickman, TN",3635
"47083","Houston, TN",1695
"47085","Humphreys, TN",5917
"47087","Jackson, TN",1552
"47089","Jefferson, TN",12131
"47091","Johnson, TN",3964
"47093","Knox, TN",239331
"47095","Lake, TN",1781
"47097","Lauderdale, TN",6944
"47099","Lawrence, TN",10959
"47101","Lewis, TN",2660
"47103","Lincoln, TN",10059
"47105","Loudon, TN",14481
"47107","McMinn, TN",17054
"47109","McNairy, TN",6540
"47111","Macon, TN",4720
"47113","Madison, TN",56557
"47115","Marion, TN",7600
"47117","Marshall, TN",8075
"47119","Maury, TN",29194
"47121","Meigs, TN",1937
"47123","Monroe, TN",13085
"47125","Montgomery, TN",49548
"47127","Moore, TN",1775
"47129","Morgan, TN",3244
"47131","Obion, TN",11904
"47133","Overton, TN",4812
"47135","Perry, TN",1751
"47137","Pickett, TN",1013
"47139","Polk, TN",2816
"47141","Putnam, TN",34454
"47143","Rhea, TN",11119
"47145","Roane, TN",19811
"47147","Robertson, TN",18781
"47149","Rutherford, TN",105618
"47151","Scott, TN",5544
"47153","Sequatchie, TN",2432
"47155","Sevier, TN",40427
"47157","Shelby, TN",510766
"47159","Smith, TN",5123
"47161","Stewart, TN",2941
"47163","Sullivan, TN",72636
"47165","Sumner, TN",45899
"47167","Tipton, TN",11353
"47169","Trousdale, TN",1633
"47171","Unicoi, TN",5559
"47173","Union, TN",2840
"47175","Van Buren, TN",926
"47177","Warren, TN",13339
"47179","Washington, TN",65905
"47181","Wayne, TN",4100
"47183","Weakley, TN",11438
"47185","White, TN",7249
"47187","Williamson, TN",100207
"47189","Wilson, TN",37364
"48001","Anderson, TX",19404
"48003","Andrews, TX",6294
"48005","Angelina, TX",37226
"48007","Aransas, TX",6344
"48009","Archer, TX",2215
"48011","Armstrong, TX",500
"48013","Atascosa, TX",10639
"48015","Austin, TX",11255
"48017","Bailey, TX",2629
"48019","Bandera, TX",3291
"48021","Bastrop, TX",15301
"48023","Baylor, TX",1396
"48025","Bee, TX",9516
"48027","Bell, TX",161755
"48029","Bexar, TX",809240
"48031","Blanco, TX",2884
"48033","Borden, TX",210
"48035","Bosque, TX",3937
"48037","Bowie, TX",44717
"48039","Brazoria, TX",95200
"48041","Brazos, TX",89777
"48043","Brewster, TX",4799
"48045","Briscoe, TX",401
"48047","Brooks, TX",2701
"48049","Brown, TX",16065
"48051","Burleson, TX",4369
"48053","Burnet, TX",13420
"48055","Caldwell, TX",8116
"48057","Calhoun, TX",10953
"48059","Callahan, TX",2323
"48061","Cameron, TX",136393
"48063","Camp, TX",3948
"48065","Carson, TX",5042
"48067","Cass, TX",8113
"48069","Castro, TX",2592
"48071","Chambers, TX",11250
"48073","Cherokee, TX",15923
"48075","Childress, TX",2690
"48077","Clay, TX",1756
"48079","Cochran, TX",890
"48081","Coke, TX",807
"48083","Coleman, TX",2448
"48085","Collin, TX",317291
"48087","Collingsworth, TX",952
"48089","Colorado, TX",7332
"48091","Comal, TX",43959
"48093","Comanche, TX",3988
"48095","Concho, TX",1086
"48097","Cooke, TX",17203
"48099","Coryell, TX",16529
"48101","Cottle, TX",489
"48103","Crane, TX",1637
"48105","Crockett, TX",1528
"48107","Crosby, TX",1531
"48109","Culberson, TX",1156
"48111","Dallam, TX",3878
"48113","Dallas, TX",1527798
"48115","Dawson, TX",4740
"48117","Deaf Smith, TX",7436
"48119","Delta, TX",1471
"48121","Denton, TX",191571
"48123","DeWitt, TX",7670
"48125","Dickens, TX",673
"48127","Dimmit, TX",4350
"48129","Donley, TX",1111
"48131","Duval, TX",3513
"48133","Eastland, TX",7736
"48135","Ector, TX",68808
"48137","Edwards, TX",517
"48139","Ellis, TX",41705
"48141","El Paso, TX",319681
"48143","Erath, TX",16242
"48145","Falls, TX",4088
"48147","Fannin, TX",7185
"48149","Fayette, TX",9207
"48151","Fisher, TX",987
"48153","Floyd, TX",2002
"48155","Foard, TX",407
"48157","Fort Bend, TX",147505
"48159","Franklin, TX",3249
"48161","Freestone, TX",6344
"48163","Frio, TX",5555
"48165","Gaines, TX",5700
"48167","Galveston, TX",102207
"48169","Garza, TX",1969
"48171","Gillespie, TX",10193
"48173","Glasscock, TX",436
"48175","Goliad, TX",1685
"48177","Gonzales, TX",6908
"48179","Gray, TX",9177
"48181","Grayson, TX",45376
"48183","Gregg, TX",80498
"48185","Grimes, TX",8208
"48187","Guadalupe, TX",32408
"48189","Hale, TX",15101
"48191","Hall, TX",1057
"48193","Hamilton, TX",2860
"48195","Hansford, TX",2233
"48197","Hardeman, TX",1329
"48199","Hardin, TX",13258
"48201","Harris, TX",2168991
"48203","Harrison, TX",25013
"48205","Hartley, TX",1854
"48207","Haskell, TX",2203
"48209","Hays, TX",53540
"48211","Hemphill, TX",2374
"48213","Henderson, TX",17435
"48215","Hidalgo, TX",241843
"48217","Hill, TX",9771
"48219","Hockley, TX",9881
"48221","Hood, TX",14084
"48223","Hopkins, TX",12736
"48225","Houston, TX",7327
"48227","Howard, TX",12935
"48229","Hudspeth, TX",1208
"48231","Hunt, TX",29943
"48233","Hutchinson, TX",9028
"48235","Irion, TX",639
"48237","Jack, TX",3067
"48239","Jackson, TX",5695
"48241","Jasper, TX",11105
"48243","Jeff Davis, TX",792
"48245","Jefferson, TX",129830
"48247","Jim Hogg, TX",2142
"48249","Jim Wells, TX",20268
"48251","Johnson, TX",43924
"48253","Jones, TX",4231
"48255","Karnes, TX",4165
"48257","Kaufman, TX",27995
"48259","Kendall, TX",12147
"48261","Kenedy, TX",459
"48263","Kent, TX",324
"48265","Kerr, TX",18500
"48267","Kimble, TX",1498
"48269","King, TX",161
"48271","Kinney, TX",886
"48273","Kleberg, TX",14080
"48275","Knox, TX",1321
"48277","Lamar, TX",20436
"48279","Lamb, TX",4438
"48281","Lampasas, TX",5148
"48283","La Salle, TX",2562
"48285","Lavaca, TX",6606
"48287","Lee, TX",6821
"48289","Leon, TX",5901
"48291","Liberty, TX",17888
"48293","Limestone, TX",9011
"48295","Lipscomb, TX",1402
"48297","Live Oak, TX",3962
"48299","Llano, TX",4731
"48301","Loving, TX",35
"48303","Lubbock, TX",131860
"48305","Lynn, TX",1455
"48307","McCulloch, TX",3400
"48309","McLennan, TX",107732
"48311","McMullen, TX",438
"48313","Madison, TX",4321
"48315","Marion, TX",2070
"48317","Martin, TX",1549
"48319","Mason, TX",1177
"48321","Matagorda, TX",11286
"48323","Maverick, TX",17671
"48325","Medina, TX",9177
"48327","Menard, TX",508
"48329","Midland, TX",77853
"48331","Milam, TX",6126
"48333","Mills, TX",1562
"48335","Mitchell, TX",2615
"48337","Montague, TX",5412
"48339","Montgomery, TX",144159
"48341","Moore, TX",10828
"48343","Morris, TX",4729
"48345","Motley, TX",424
"48347","Nacogdoches, TX",24225
"48349","Navarro, TX",17013
"48351","Newton, TX",1908
"48353","Nolan, TX",6576
"48355","Nueces, TX",164585
"48357","Ochiltree, TX",5258
"48359","Oldham, TX",979
"48361","Orange, TX",23639
"48363","Palo Pinto, TX",9033
"48365","Panola, TX",10060
"48367","Parker, TX",29842
"48369","Parmer, TX",5310
"48371","Pecos, TX",6589
"48373","Polk, TX",11669
"48375","Potter, TX",79360
"48377","Presidio, TX",2146
"48379","Rains, TX",1876
"48381","Randall, TX",32166
"48383","Reagan, TX",2258
"48385","Real, TX",781
"48387","Red River, TX",2915
"48389","Reeves, TX",4228
