Model Year,Mfr Name,Division,Carline,Verify Mfr Cd,Index (Model Type Index),Eng Displ,# Cyl,Trans as listed in FE Guide (derived from col AA thru AF),City FE (Guide) - Conventional Fuel,Hwy FE (Guide) - Conventional Fuel,Comb FE (Guide) - Conventional Fuel,City Unadj FE - Conventional Fuel,Hwy Unadj FE - Conventional Fuel,Comb Unadj FE - Conventional Fuel,City Unrd Adj FE - Conventional Fuel,Hwy Unrd Adj FE - Conventional Fuel,Comb Unrd Adj FE - Conventional Fuel,Guzzler? ,Air Aspir Method,Air Aspiration Method Desc,Trans,Trans Desc,"Trans, Other",# Gears,Lockup Torque Converter,Trans Creeper Gear,Drive Sys,Drive Desc,Max Ethanol % - Gasoline,Max Biodiesel %,Range1 - Model Type Driving Range - Conventional Fuel,Fuel Usage  - Conventional Fuel,Fuel Usage Desc - Conventional Fuel,Fuel Unit - Conventional Fuel,Fuel Unit Desc - Conventional Fuel,Gas Guzzler Exempt (Where Truck = 1975 NHTSA truck definition),Gas Guzzler Exempt Desc (Where Truck = 1975 NHTSA truck definition),2Dr Pass Vol,2Dr Lugg Vol,4Dr Pass Vol,4Dr Lugg Vol,Htchbk Pass Vol,Htchbk Lugg Vol,Annual Fuel1 Cost - Conventional Fuel,EPA Calculated Annual Fuel Cost - Conventional Fuel -----  Annual fuel cost error. Please revise Verify. ,City2 FE (Guide) - Alternative Fuel,Hwy2 Fuel FE (Guide) - Alternative Fuel,Comb2 Fuel FE (Guide) - Alternative Fuel,City2 Unadj FE - Alternative Fuel,Hwy2 Unadj FE - Alternative Fuel,Comb2 Unadj FE - Alternative Fuel,City2 Unrd Adj FE - Alternative Fuel,Hwy2 Unrd Adj FE - Alternative Fuel,Cmb2 Unrd Adj FE - Alternative Fuel, Range2 - Alt Fuel Model Typ Driving Range - Alternative Fuel, Fuel2 Usage - Alternative Fuel, Fuel2 Usage Desc - Alternative Fuel,Fuel2 Unit - Alternative Fuel,Fuel2 Unit Desc - Alternative Fuel,Fuel2 Annual Fuel Cost - Alternative Fuel,City CO2 Rounded Adjusted - Fuel2,Hwy CO2 Rounded Adjusted - Fuel2,Comb CO2 Rounded Adjusted - Fuel2,Fuel2 EPA Calculated Annual Fuel Cost - Alternative Fuel,Descriptor - Model Type (40 Char or less),Intake Valves Per Cyl,Exhaust Valves Per Cyl,Carline Class,Carline Class Desc,Car/Truck Category - Cash for Clunkers Bill.,Calc Approach Desc,Release Date,EPA FE Label Dataset ID,,Unique Label?,Label Recalc?,Relabel,Relabel Desc,Suppressed?,Police/Emerg?,Comments - Mfr Eng Cnfg,Cyl Deact?,Cyl Deact Desc,Var Valve Timing?,Var Valve Timing Desc,Var Valve Lift?,Var Valve Lift Desc,Energy Storage Device Desc,"Energy Storage Device,If Other",# Batteries,Battery Type Desc,"Battery Type, If Other",Total Voltage for Battery Pack(s),Batt Energy Capacity (Amp-hrs),Batt Specific Energy (Watt-hr/kg),Batt Charger Type Desc,Comments,# Capacitors,Regen Braking Type Desc,"Regen Braking Type, If Other","Regen Braking Wheels Source (Front, Rear, Both)",Driver Cntrl Regen Braking?,Fuel Cell Desc,Usable H2 Fill Capacity (kg),Fuel Cell Onboard H2 Capacity (kg),HEV-EV Comments,# Drive Motor Gen,Motor Gen Type Desc,"Motor Gen Type, If Other",Rated Motor Gen Power (kW),Fuel Metering Type 1 Desc,Fuel Metering Type 2 Desc,Fuel Metering Sys Cd,Fuel Metering Sys Desc,Fuel Cell Vehicle (Y or N),Off Board Charge Capable (Y or N),Camless Valvetrain (Y or N),Oil Viscosity,Stop/Start System (Engine Management System) Code,Stop/Start System (Engine Management System)  Description,Model Type Desc (MFR entered),Charge Depleting Calc Appr Code (PHEV only),Charge Depleting Calc Appr Desc (PHEV only),Charge Sustaining Calc Appr Code (PHEV only),Charge Sustaining Calc Appr Desc (PHEV only),EPA Calculated Annual Fuel Cost,EPA Calculated Gas Guzzler MPG,MFR Calculated Gas Guzzler MPG ,EPA Calculated Gas Guzzler Indicator (Y or N),,FE Rating (1-10 rating on Label),GHG Rating (1-10 rating on Label),GHG 1-10 rating on Ethanol (EPA Determined),#1 Smog Rating Test Group,#1 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 1),#1 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 1),SmartWay1 (EPA-derived SmartWay rating for Test Group 1),#2 Smog Rating Test Group,#2 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 2),#2 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 2),SmartWay2 (EPA-derived SmartWay rating for Test Group 2),#3 Smog Rating Test Group,#3 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 3),#3 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 3),SmartWay3 (EPA-derived SmartWay rating for Test Group 3),#4 Smog Rating Test Group,#4 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 4),#4 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 4),SmartWay4 (EPA-derived SmartWay rating for Test Group 4),$ You Save over 5 years (amount saved in fuel costs over 5 years - on label) ,$ You Spend over 5 years (increased amount spent in fuel costs over 5 years - on label) ,City CO2 Rounded Adjusted,Hwy CO2 Rounded Adjusted,Comb CO2 Rounded Adjusted (as shown on FE Label),CO2-PHEV Composite Rounded Adjusted Combined CO2,240V Charge Time at 240 volts (hours),120V Charge time at 120 Volts (hours),PHEV Total Driving Range (rounded to nearest 10 miles)DISTANCE,City PHEV Composite MPGe,Hwy PHEV Composite MPGe,Comb PHEV Composite MPGe,,,
2013,Volkswagen,Volkswagen,TIGUAN,VWX,56,2.0,4,Manual(M6),18,26,21,21.7,35.8,26.3745,18.1488,26.2617,21.0791,,TC,Turbocharged,M,Manual,,6,N,N,F,"2-Wheel Drive, Front",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2700,2700,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,30,Small SUV 2WD,,Vehicle Specific 5-cycle label,6/11/2012,12276,,N,N,,,N,N,,N,,Y,position of intake/exhaust camshaft electronically controlled and hydraulically adjusted,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W40 VW 50200,N,No,,,,,,,,26.4,,,5,5,,DVWXJ02.03UA,5,,,,,,,,,,,,,,,,1900,484,336,417,,,,,,,,,,
2013,Volvo,"Volvo Cars of North America, LLC",XC60 FWD,VVX,13,3.2,6,Auto(S6),19,25,21,23.3,35.4,27.5353,18.5445,25.3707,21.0991,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,99,34,,,2550,2550,,,,,,,,,,,,,,,,,,,,,2,2,30,Small SUV 2WD,,Derived 5-cycle label,6/8/2012,11832,,N,N,,,N,N,,N,,Y,Timing on intake side only.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,N,,N,5W-30,N,No,SPV,,,,,,,27.5,,,5,5,,DVVXJ03.2U2N,5,,,DVVXJ03.2S2N,9,,,,,,,,,,,,1150,470,345,414,,,,,,,,,,
2013,Volvo,"Volvo Cars of North America, LLC",XC70 FWD,VVX,18,3.2,6,Auto(S6),19,25,21,23.3,35.4,27.5353,18.5445,25.3707,21.0991,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,98,37,,,2550,2550,,,,,,,,,,,,,,,,,,,,,2,2,30,Small SUV 2WD,,Derived 5-cycle label,6/8/2012,11838,,N,N,,,N,N,,N,,Y,Timing on intake side only.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,N,,N,5W-30,N,No,SPV,,,,,,,27.5,,,5,5,,DVVXJ03.2U2N,5,,,DVVXJ03.2S2N,9,,,,,,,,,,,,1150,470,345,414,,,,,,,,,,
2013,Honda,Acura,MDX 4WD,HNX,46,3.7,6,Auto(S6),16,21,18,19.8,28.7,23.0111,15.9033,20.7057,17.7566,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3150,3150,,,,,,,,,,,,,,,,,,,,,2,2,31,Small SUV 4WD,,Derived 5-cycle label,8/1/2012,12533,,N,N,,,N,N,,N,,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,N,N,N,5W-20,N,No,,,,,,,,23.2,,,4,4,,DHNXT03.7R14,5,,,,,,,,,,,,,,,,4150,559,430,501,,,,,,,,,,
2013,Honda,Acura,RDX 4WD,HNX,2,3.5,6,Auto(S6),19,27,22,24.5,37.7,29.0822,19.4391,26.9579,22.229,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2600,2600,,,,,,,,,,,,,,,,,,,,,2,2,31,Small SUV 4WD,,Derived 5-cycle label,4/2/2012,12506,,N,N,,,N,N,,Y,Variable Cylinder Management (VCM) is applied.,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,N,N,N,0W-20,N,No,,,,,,,,,,,5,5,,DHNXT03.5H13,5,,,,,,,,,,,,,,,,1400,456,329,399,,,,,,,,,,
2013,Audi,Audi,Q5,ADX,91,2.0,4,Auto(S8),20,28,23,24.8,38.6,29.5548,19.7289,28.2351,22.823,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2500,2500,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,31,Small SUV 4WD,,Vehicle Specific 5-cycle label,7/13/2012,11319,,N,N,,,N,N,Engine code CPMA,N,,Y,CONTINUOUS VARIABLE VALVE TIMING,Y,AUDI VALVE LIFT SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W40 VW 50200,N,No,,,,,,,,28.8,,,6,6,,DADXT02.04UB,5,,,,,,,,,,,,,,,,900,450,314,389,,,,,,,,,,
2013,Audi,Audi,Q5,ADX,105,2.0,4,Auto(S8),20,28,23,24.8,38.6,29.5548,19.6619,27.5771,22.5781,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,85,,447,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2500,2500,14,19,16,17.4,27.1,20.7407,13.7947,19.3602,15.8444,314,E,Ethanol (E85),MPG,miles per gallon,2900,450,320,392,2900,SIDI; FFV; ,2,2,31,Small SUV 4WD,,Derived 5-cycle label,9/10/2012,12595,,N,N,,,N,N,,N,,Y,CONTINUOUS VARIABLE VALVE TIMING,Y,AUDI VALVE LIFT SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W40 VW 50200,N,No,,,,,,,,29.6,,,6,6,5,DADXJ02.0FUB,5,,,,,,,,,,,,,,,,900,452,322,393,,,,,,,,,,
2013,Audi,Audi,Q5,ADX,106,3.0,6,Auto(S8),18,26,21,22.8446,35.5,27.2096,17.8443,25.5746,20.6536,,SC,Supercharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2700,2700,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,31,Small SUV 4WD,,Vehicle Specific 5-cycle label,9/24/2012,12733,,N,N,,,N,N,,N,,Y,CONTINUOUS VARIABLE VALVE TIMING,Y,AUDI VALVE LIFT SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W40 VW 50200,N,No,,,,,,,,27.2,,,5,5,,DADXJ03.03UF,5,,,,,,,,,,,,,,,,1900,497,347,429,,,,,,,,,,
2013,Audi,Audi,Q5 Hybrid,ADX,95,2.0,4,Auto(S8),24,30,26,30.4,39.9,34.048,24.0075,29.7936,26.3065,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2200,2200,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,31,Small SUV 4WD,,Vehicle Specific 5-cycle label,9/28/2012,12158,,N,N,,,N,N,,N,,Y,CONTINUOUS VARIABLE VALVE TIMING,Y,AUDI VALVE LIFT SYSTEM,Battery(s),,1,Lithium Ion,,266,5,37,On-Board,,,Electrical Regen Brake,,Both,Y,,,,,1,AC Induction,,40,,,GDI,Spark Ignition Direct Injection,N,N,N,5W40 VW 50200,N,No,,,,,,,,34,,,7,7,,DADXT02.0HUB,5,,,,,,,,,,,,,,,600,,369,298,337,,,,,,,,,,
2013,BMW,BMW,X3 xDrive28i,BMX,370,2.0,4,Auto(S8),21,28,24,27,39.4,31.4548,21.2851,28.1265,23.9012,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2400,2400,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,31,Small SUV 4WD,,Derived 5-cycle label,8/10/2012,12025,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift at inlet valves,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,Y,0W30,Y,Yes,,,,,,,,31.7,,,6,6,,DBMXJ02.0N20,5,,,,,,,,,,,,,,,,400,416,314,370,,,,,,,,,,
2013,BMW,BMW,X3 xDrive35i,BMX,372,3.0,6,Auto(S8),19,26,21,23.5983,35.9931,27.9258,18.7674,25.7807,21.3853,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2700,2700,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,31,Small SUV 4WD,,Derived 5-cycle label,8/7/2012,11710,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift at inlet valves,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W30,Y,Yes,,,,,,,,,,,5,5,,DBMXJ03.0N55,5,,,,,,,,,,,,,,,,1900,473,343,415,,,,,,,,,,
2013,General Motors,Buick,ENCORE AWD,GMX,604,1.4,4,Auto(S6),23,30,26,29.4,41.5,33.84,23.0351,29.5646,25.5771,,TC,Turbocharged,SA,Semi-Automatic,,6,Y,N,A,All Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2050,2050,,,,,,,,,,,,,,,,,,,,,2,2,31,Small SUV 4WD,,Derived 5-cycle label,8/3/2012,12958,,N,N,,,N,N,Sonic 1.4L,N,,Y,Cam Phasing,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,,,,7,7,,DGMXV01.4099,6,,,,,,,,,,,,,,,1350,,387,301,348,,,,,,,,,,
2013,General Motors,Chevrolet,CAPTIVA AWD,GMX,343,3.0,6,Auto(A6),16,22,18,19.9,31.5,23.8527,15.9794,22,18.4245,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,A,All Wheel Drive,85,,300,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2950,2950,11,16,13,14.2,22.3,16.9745,11.4024,16.0438,13.109,220,E,Ethanol (E85),MPG,miles per gallon,3600,552,392,480,3600,SIDI; FFV; ,2,2,31,Small SUV 4WD,,Derived 5-cycle label,6/1/2012,11252,,N,N,,,N,N,,N,,Y,CAM PHASER,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30,N,No,,,,,,,,24,,,4,4,4,DGMXJ03.6166,6,,,,,,,,,,,,,,,,3150,556,404,482,,,,,,,,,,
2013,General Motors,Chevrolet,EQUINOX AWD,GMX,568,2.4,4,Auto(A6),20,29,23,25.8453,40.1978,30.7928,20.4354,28.6736,23.4698,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,A,All Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2300,2300,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,31,Small SUV 4WD,,Derived 5-cycle label,5/25/2012,10845,,N,N,,,N,N,,N,,Y,Cam Phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30,N,No,,,,,,,,,,,6,6,,DGMXJ02.4199,6,,,DGMXJ02.5150,6,,,,,,,,,,,100,,435,310,379,,,,,,,,,,
2013,General Motors,Chevrolet,EQUINOX AWD,GMX,600,2.4,4,Auto(A6),20,29,23,25.8453,40.1978,30.7928,20.4354,28.6736,23.4698,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,A,All Wheel Drive,85,,430,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2300,2300,14,20,17,18.2863,28.4478,21.7886,14.4586,20.2922,16.607,320,E,Ethanol (E85),MPG,miles per gallon,2750,431,307,375,2750,SIDI; FFV; ,2,2,31,Small SUV 4WD,,Derived 5-cycle label,6/4/2012,10846,,N,N,,,N,N,,N,,Y,Cam Phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30,N,No,,,,,,,,,,,6,6,6,DGMXJ02.4151,6,,,,,,,,,,,,,,,100,,435,310,379,,,,,,,,,,
2013,General Motors,Chevrolet,EQUINOX AWD,GMX,219,3.6,6,Auto(A6),16,23,19,19.8,33,24.1463,15.9033,23,18.6686,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,A,All Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2800,2800,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,31,Small SUV 4WD,,Derived 5-cycle label,7/1/2012,11643,,N,N,,,N,N,,N,,Y,CAM PHASER,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30,N,No,,,,,,,,24.3,,,4,4,,DGMXJ03.6165,6,,,,,,,,,,,,,,,,2400,559,387,476,,,,,,,,,,
2013,General Motors,Chevrolet,EQUINOX AWD,GMX,334,3.6,6,Auto(A6),16,23,19,19.8,32.9,24.1222,15.9033,23,18.6492,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,A,All Wheel Drive,85,,400,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2800,2800,12,17,14,14.6,23.8,17.6745,11.7267,17.0993,13.6578,290,E,Ethanol (E85),MPG,miles per gallon,3300,537,368,461,3300,SIDI; FFV; ,2,2,31,Small SUV 4WD,,Derived 5-cycle label,7/1/2012,11644,,N,N,,,N,N,,N,,Y,CAM PHASER,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30,N,No,,,,,,,,24.3,,,4,4,4,DGMXJ03.6166,6,,,,,,,,,,,,,,,,2400,559,386,476,,,,,,,,,,
2013,Chrysler Group LLC,Dodge,Journey AWD,CRX,531,3.6,6,Auto(A6),16,24,19,20.4,33.6,24.7809,16.3594,24.1235,19.1308,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,A,All Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2800,2800,,,,,,,,,,,,,,,,,,,,,2,2,31,Small SUV 4WD,,Derived 5-cycle label,7/9/2012,11691,,N,N,,,N,N,,N,,Y,Cam Phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-30,N,No,,,,,,,,,,,4,4,,DCRXT03.6VP1,6,,,,,,,,,,,,,,,,2400,544,368,464,,,,,,,,,,
2013,Ford Motor Company,Ford,EDGE AWD,FMX,67,3.5,6,Auto(S6),18,25,21,22.2,35.5,26.7017,17.7196,25.4399,20.5222,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,A,All Wheel Drive,15,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2550,2550,,,,,,,,,,,,,,,,,,,,,2,2,31,Small SUV 4WD,,Derived 5-cycle label,2/13/2012,12062,,N,N,,,N,N,,N,,Y,dual intake & exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-20 GF-5,N,No,,,,,,,,,,,5,5,,DFMXT03.72EE,5,,,,,,,,,,,,,,,,1150,501,349,433,,,,,,,,,,
2013,Ford Motor Company,Ford,EDGE AWD,FMX,270,3.5,6,Auto(S6),18,25,21,22.2,35.5,26.7017,17.7196,25.4399,20.5222,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,A,All Wheel Drive,15,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2550,2550,,,,,,,,,,,,,,,,,,,,Sport Transmission,2,2,31,Small SUV 4WD,,Derived 5-cycle label,11/5/2012,12941,,N,N,,,N,N,,N,,Y,dual intake & exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-20 GF-5,N,No,Sport mode,,,,,,,,,,5,5,,DFMXT03.72EE,5,,,,,,,,,,,,,,,,1150,501,349,433,,,,,,,,,,
2013,Ford Motor Company,Ford,EDGE AWD,FMX,168,3.7,6,Auto(S6),17,23,19,21.5491,31.8016,25.2058,17.2292,22.8729,19.3812,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,A,All Wheel Drive,15,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2800,2800,,,,,,,,,,,,,,,,,,,,,2,2,31,Small SUV 4WD,,Derived 5-cycle label,2/13/2012,12063,,N,N,,,N,N,,N,,Y,dual intake & exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-20 GF-5,N,No,,,,,,,,,,,4,4,,DFMXT03.72EE,5,,,,,,,,,,,,,,,,2400,516,389,459,,,,,,,,,,
2013,Ford Motor Company,Ford,ESCAPE AWD,FMX,120,1.6,4,Auto(S6),22,30,25,28.4,41.7675,33.1784,22.3085,29.7474,25.1372,,TC,Turbocharged,SA,Semi-Automatic,,6,Y,N,A,All Wheel Drive,15,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2150,2150,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,31,Small SUV 4WD,,Derived 5-cycle label,4/9/2012,12094,,N,N,,,N,N,,N,,Y,"Intake/Exhaust, Hydraulic Actuated VCT",N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5w30 GF 5,N,No,,,,,,,,,,,6,6,,DFMXT01.62E9,5,,,,,,,,,,,,,,,850,,398,299,354,,,,,,,,,,
2013,Ford Motor Company,Ford,ESCAPE AWD,FMX,110,2.0,4,Auto(S6),21,28,24,26.6,40.0282,31.3295,20.9913,28,23.8327,,TC,Turbocharged,SA,Semi-Automatic,,6,Y,N,A,All Wheel Drive,15,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2200,2200,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,31,Small SUV 4WD,,Derived 5-cycle label,4/9/2012,12096,,N,N,,,N,N,2.0L TiVCT GTDI; Escape,N,,Y,dual intake & exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W-30 GF-5,N,No,,,,,,,,,,,6,6,,DFMXT02.02E1,5,,,,,,,,,,,,,,,600,,423,318,373,,,,,,,,,,
2013,General Motors,GMC,TERRAIN AWD,GMX,569,2.4,4,Auto(A6),20,29,23,25.8453,40.1978,30.7928,20.4354,28.6736,23.4698,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,A,All Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2300,2300,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,31,Small SUV 4WD,,Derived 5-cycle label,5/25/2012,10844,,N,N,,,N,N,,N,,Y,Cam Phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30,N,No,,,,,,,,,,,6,6,,DGMXJ02.4199,6,,,DGMXJ02.5150,6,,,,,,,,,,,100,,435,310,379,,,,,,,,,,
2013,General Motors,GMC,TERRAIN AWD,GMX,601,2.4,4,Auto(A6),20,29,23,25.8453,40.1978,30.7928,20.4354,28.6736,23.4698,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,A,All Wheel Drive,85,,430,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2300,2300,14,20,17,18.2863,28.4478,21.7886,14.4586,20.2922,16.607,320,E,Ethanol (E85),MPG,miles per gallon,2750,431,307,375,2750,SIDI; FFV; ,2,2,31,Small SUV 4WD,,Derived 5-cycle label,6/4/2012,10847,,N,N,,,N,N,,N,,Y,Cam Phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30,N,No,,,,,,,,,,,6,6,6,DGMXJ02.4151,6,,,,,,,,,,,,,,,100,,435,310,379,,,,,,,,,,
2013,General Motors,GMC,TERRAIN AWD,GMX,220,3.6,6,Auto(A6),16,23,19,19.8,33,24.1463,15.9033,23,18.6686,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,A,All Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2800,2800,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,31,Small SUV 4WD,,Derived 5-cycle label,7/1/2012,11651,,N,N,,,N,N,,N,,Y,CAM PHASER,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30,N,No,,,,,,,,24.3,,,4,4,,DGMXJ03.6165,6,,,,,,,,,,,,,,,,2400,559,387,476,,,,,,,,,,
